,subject,session,scan,site,bg_mean,bg_size,bg_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,snr
4306,27298,session_2,rest_1,IPCAS_5,56.819107875,106257,86.5796283584,0.5160289315,75.8710887396,884.1948498277,28911,178.5405805893,1.8153242582,1.6919563636,2.0209453144,1.74952047,-0.00691339,0.0284147,,10.2125045648
4307,27299,session_1,rest_1,IPCAS_5,64.5419331518,104322,93.3779493542,0.5350784633,67.3657217917,911.0215809603,30846,195.060797623,1.9018349399,1.8383883636,2.0969832727,1.7843768794,-0.00410836,0.0311258,,9.7562817267
4308,27299,session_1,rest_2,IPCAS_5,65.958605171,104348,95.5428981223,0.5364126663,65.1896836682,916.8786552161,30820,195.0138613551,1.885361785,1.8206923636,2.0834909091,1.7666717517,-0.0030224,0.0310287,,9.5965129092
4309,27299,session_2,rest_1,IPCAS_5,60.9774622537,104457,88.0866562625,0.5363959164,65.6073319444,849.5822355677,30711,176.4874729112,1.8320346179,1.7783099415,2.0079301818,1.7220435476,-0.00413355,0.033915,,9.6448460143
4310,27300,session_1,rest_1,IPCAS_5,60.3946490432,106155,97.8725595952,0.515917865,66.9560466148,920.1234331528,29013,197.2720964279,2.0459820185,1.960067045,2.2641745455,1.929853681,-0.0127608,0.0400147,,9.4012401122
4311,27300,session_1,rest_2,IPCAS_5,61.4398192082,106185,99.6083309122,0.5169748514,64.7548451982,920.3905360767,28983,199.3135666885,2.0071616036,1.9405208619,2.2187229091,1.8781306085,-0.0118466,0.039497,,9.2400959603
4312,27300,session_2,rest_1,IPCAS_5,63.8691243736,106256,104.5183780215,0.516034215,63.5036675399,952.5093498928,28912,213.1020920103,2.047736304,1.9863329531,2.2727272727,1.9020536834,-0.0111804,0.0397644,,9.1133192834
4313,27301,session_1,rest_1,IPCAS_5,64.0301956666,106006,93.4032638594,0.5263972912,68.0900841556,915.0893942915,29162,189.1924711818,1.8775798509,1.7887389091,2.0588654545,1.7972973919,0.000720258,0.0291502,,9.7971886257
4314,27301,session_1,rest_2,IPCAS_5,65.5760787081,105920,95.6967770106,0.5271955534,67.7871440162,935.9301178534,29248,190.6333972579,1.8302606716,1.7527330909,2.0058501818,1.7439102138,0.00140914,0.0283059,,9.7801634192
4315,27301,session_2,rest_1,IPCAS_5,64.6364299258,106322,94.1756226232,0.5222850771,71.5708231873,945.7963629013,28846,198.1759882152,1.8946387428,1.8149294545,2.0849221818,1.7973359634,0.00128583,0.0251951,,10.0429000261
4316,27302,session_1,rest_1,IPCAS_5,53.2420152344,104650,85.3933860646,0.515779875,85.9403412145,914.5657893924,30518,184.0708815987,1.8127610824,1.7369047273,1.9421818182,1.7658589312,-0.00590204,0.0309578,,10.7100307359
4317,27302,session_1,rest_2,IPCAS_5,54.3866464246,104667,86.648989218,0.5168651901,84.525045763,922.1495214551,30501,185.0181903216,1.8335631124,1.7538589091,1.9706443636,1.7835486743,-0.00647021,0.0303101,,10.6423575137
4318,27302,session_2,rest_1,IPCAS_5,53.2742235951,104901,85.0611736402,0.5139306405,87.5699896109,920.3724605648,30267,187.2180962312,1.8317527844,1.7659170909,1.9436216834,1.7906871357,-0.00575656,0.0278419,,10.8201241668
4319,27303,session_1,rest_1,IPCAS_5,55.9501943194,109481,88.0114035031,0.4948811087,76.804640547,893.7769770347,25687,191.0122950402,1.9779499327,1.9159825455,2.1367794882,1.8901462232,0.00321337,0.0241126,,10.1552405877
4320,27303,session_1,rest_2,IPCAS_5,57.0845858069,109353,88.7405929014,0.4968823851,76.1742494309,900.2462697254,25815,193.8407804002,1.9601965253,1.904288,2.1271736706,1.8593590426,0.00283179,0.0234706,,10.1446952324
4321,27303,session_2,rest_1,IPCAS_5,57.7393198027,109474,91.4030714855,0.495973506,74.3648359531,912.167235233,25694,192.4728105303,1.926318617,1.8774109091,2.0849307645,1.8261332887,0.0032088,0.0246576,,9.9796125054
4322,27304,session_1,rest_1,IPCAS_5,61.2449952619,102431,97.6357821688,0.5396890151,63.2899375616,896.6108129904,32737,191.7370981484,1.8990847653,1.8524043636,2.0635403636,1.7917795529,-0.00124266,0.0395068,,9.1832194414
4323,27304,session_1,rest_2,IPCAS_5,61.6160490401,102441,98.4848672261,0.5398177308,62.4152172756,897.0988531159,32727,193.6108704184,1.9072292984,1.8492072727,2.0770501818,1.806243656,-0.000608495,0.0387141,,9.1090020059
4324,27304,session_2,rest_1,IPCAS_5,62.5786178233,101858,98.1748674322,0.5461222714,59.9083197733,880.7179040859,33310,190.6313662664,1.9457958939,1.9012683636,2.1442298182,1.8070769894,-0.00277876,0.0407961,,8.9709100417
4325,27305,session_1,rest_1,IPCAS_5,60.268299123,103039,85.9446049448,0.5356033311,77.7612395912,902.6995204976,32129,204.7798860215,1.9326194729,1.8423969631,2.1294283636,1.8398895861,-0.00882397,0.0300766,,10.5032715093
4326,27305,session_1,rest_2,IPCAS_5,59.3879401883,103303,85.1514327295,0.5321296932,81.0183495965,911.6527447595,31865,205.0280998265,1.9547073335,1.8516449625,2.1527767273,1.8736511217,-0.00668686,0.0324915,,10.7062525613
4327,27305,session_2,rest_1,IPCAS_5,58.770548626,103466,84.9629331273,0.5327881106,77.207373979,885.6001113511,31702,199.2145728681,1.9427053049,1.8321803636,2.1305978182,1.8782383008,-0.00826043,0.0318189,,10.4233702716
4766,27410,session_1,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4767,27410,session_1,rest_2,MRN_1,7.1920544489,194305,24.7565980528,0.3715156558,221.6194108391,375.0913929628,36095,81.1521166873,1.9122680097,1.9067433333,2.21676,1.6543825,-0.0118315,0.00952049,,15.1511686768
4768,27410,session_2,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4769,27410,session_2,rest_2,MRN_1,9.0609245545,193596,30.5481473278,0.3763530869,211.1855578584,451.8420365043,36804,101.1665290844,1.8289076045,1.83109,2.1004466667,1.5905775,-0.0115412,0.0101411,,14.7911436872
4770,27411,session_1,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4771,27411,session_1,rest_2,MRN_1,9.9421596885,190499,29.7154443472,0.3978939593,195.5806778453,427.981139978,39901,94.0252356856,1.8488656452,1.8623766667,2.1958,1.545455,-0.0118979,0.0134597,,14.4026498469
4772,27411,session_2,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4773,27411,session_2,rest_2,MRN_1,9.7991444632,191052,30.5508548955,0.3942302649,188.2223172484,429.960742682,39348,94.1496853413,1.8254399328,1.84643,2.1758066667,1.5140825,-0.011046,0.0170814,,14.0736075685
4774,27412,session_1,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4775,27412,session_1,rest_2,MRN_1,10.6222412586,189085,29.1055268595,0.4117931859,143.86064013,359.6519349388,41315,93.4790067661,1.8255701598,1.8149366667,2.1098266667,1.5888675,-0.0151045,0.0194306,,12.3568261339
4776,27412,session_2,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4777,27412,session_2,rest_2,MRN_1,9.4941895335,189273,27.4297613635,0.4050170751,172.6747834119,370.0636405507,41127,92.3130485056,1.8126474042,1.8213166667,2.0725466667,1.5777925,-0.0131904,0.0179144,,13.4913182673
4778,27413,session_1,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4779,27413,session_1,rest_2,MRN_1,7.3735862326,195600,22.7573441514,0.3730310423,212.4029565867,342.110192435,34800,67.1098279824,1.7169729787,1.7004133333,2.0494166667,1.45246,-0.0163269,0.00659484,,15.0329577194
4780,27413,session_2,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4781,27413,session_2,rest_2,MRN_1,6.6946216386,195922,23.2617831168,0.3656948794,209.6293057064,343.4852463895,34478,69.5503481158,1.7691576523,1.7376366667,2.06187,1.5455375,-0.014093,0.0155306,,14.7660755268
4782,27414,session_1,rest_1,MRN_1,8.0200922075,193706,24.9985747785,0.3814656421,200.7178951669,363.82223403,36694,77.2625745486,1.7931587863,1.7864933333,2.1004766667,1.5365175,-0.00930213,0.0112856,,14.5537190521
4783,27414,session_1,rest_2,MRN_1,8.0654067414,193908,25.1193894242,0.3808243998,200.8748347055,365.9997133404,36492,76.466140218,1.7712412839,1.76333,2.07248,1.5205825,-0.00927531,0.0102972,,14.5704064362
4784,27414,session_2,rest_1,MRN_1,7.1474619351,193774,22.7446026458,0.3774528007,231.2244296394,354.7487415862,36626,74.6427066042,1.7752419776,1.7674966667,2.0680766667,1.53055,-0.00760614,0.0076602,,15.5970516219
4785,27414,session_2,rest_2,MRN_1,7.1781142374,193669,22.8593418255,0.3781625048,227.6206249825,353.7492952491,36731,74.3068044877,1.7744727299,1.7745066667,2.0675,1.522945,-0.00738578,0.00732863,,15.4750428927
4786,27415,session_1,rest_1,MRN_1,10.3223732414,190538,30.3249937907,0.3979148851,195.8759915971,436.8081682184,39862,100.874113521,1.89805207,1.8746533333,2.21158,1.649305,-0.00865376,0.0196512,,14.4042294364
4787,27415,session_1,rest_2,MRN_1,10.2882441443,190479,30.5180640199,0.398051891,194.3661729566,437.7667242792,39921,99.6664454286,1.8833606503,1.8578233333,2.2016033333,1.6332675,-0.00802048,0.0197616,,14.3445116307
4788,27415,session_2,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4789,27415,session_2,rest_2,MRN_1,9.560161425,190410,29.0743747062,0.3967475333,200.0304887103,422.3606207197,39990,94.6497548623,1.8587083815,1.8168333333,2.2014066667,1.60553,-0.00719786,0.0201924,,14.5269029855
4790,27416,session_1,rest_1,MRN_1,8.6097677186,192437,26.9857379288,0.3852261387,203.2092638877,393.126271132,37963,92.0675541709,1.8504707684,1.85184,2.14067,1.59843,-0.00678306,0.0127975,,14.5679274056
4791,27416,session_1,rest_2,MRN_1,8.7073343844,192248,27.332956974,0.3863238754,199.3216589973,394.2775617838,38152,92.4466452184,1.8463186479,1.8536966667,2.1418733333,1.5852125,-0.00696272,0.0129469,,14.4249874669
4792,27416,session_2,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4793,27416,session_2,rest_2,MRN_1,8.8799863168,191857,27.3142343599,0.3906475135,186.394268252,382.2102775516,38543,87.5133544877,1.8636782062,1.8651333333,2.15438,1.6109425,-0.0105252,0.0124289,,13.9930804033
4794,27417,session_1,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4795,27417,session_1,rest_2,MRN_1,7.7525027313,193004,24.8514224625,0.3795299282,216.4771417904,372.0262363262,37396,91.0453373346,1.9750676959,1.99209,2.2584366667,1.71249,-0.0107061,0.0121123,,14.9700177882
4796,27417,session_2,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4797,27417,session_2,rest_2,MRN_1,8.6563400774,192907,26.8573768761,0.3836322807,199.5161047882,387.9325610689,37493,91.4105635976,1.8620125124,1.8909233333,2.14957,1.5882625,-0.0121285,0.00697127,,14.4441716277
4798,27418,session_1,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4799,27418,session_2,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4800,27418,session_2,rest_2,MRN_1,5.0989104839,202379,18.3332534021,0.3289712453,252.1663528619,296.6786418954,28021,57.3094652889,1.8105849723,1.81764,2.0823433333,1.5681825,-0.0153558,0.00582815,,16.1825419301
4801,27419,session_1,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4802,27419,session_1,rest_2,MRN_1,8.098689943,196658,26.0034405137,0.3682818453,184.3378604439,362.5975415428,33742,72.44354862,1.8637357484,1.88126,2.1753866667,1.5818575,-0.0100808,0.0120179,,13.9442140878
4803,27419,session_2,rest_1,MRN_1,32.7714060025,115847,71.7378618519,0.3989366984,143.0365483003,922.287877237,19321,197.3339494893,1.900249605,1.8337733333,2.0848506667,1.7947801445,-0.0206882,0.0208753,,12.8563613889
4804,27419,session_2,rest_2,MRN_1,8.7026265797,196443,27.8079971222,0.3704736937,171.5183113997,373.3076362484,33957,79.0488379258,1.8958321544,1.9201233333,2.2121133333,1.6042125,-0.00914075,0.0165962,,13.4244704719
4805,27430,session_1,rest_1_prefrontal,MPG_1,28.7263322405,2427,26.1325130252,0.8609936003,406.9203129828,674.2049548133,477573,398.4561078443,3.93304,3.7016,4.1637866667,3.9473866667,,0.357138,,25.7994688136
4806,27430,session_1,rest_1,MPG_1,96.4517774249,763249,118.8931903272,0.606902611,55.024046021,1056.6585053014,383631,416.5179307583,3.0241266667,2.81164,3.2678266667,3.0101135726,-0.00602201,0.0644294,,8.8874602691
4807,27430,session_1,rest_2,MPG_1,95.3079604512,764739,116.9192180056,0.606070887,56.0339889866,1051.260375867,382141,412.3423612182,2.99022,2.7845,3.2313066667,2.9715535695,-0.00468692,0.0636479,,8.9913394376
4808,27430,session_2,rest_1_prefrontal,MPG_1,22.7248394454,2400,7.5488921372,0.8764867107,856.0084815845,613.9783671892,477600,337.3225207019,3.9233469785,3.6877202931,4.1602666667,3.9363342718,,,,81.3335726659
4809,27430,session_2,rest_1,MPG_1,85.7352663659,770523,97.8308962656,0.6032623318,63.0845847821,962.7601401469,376357,374.3087549891,2.8982997697,2.7031602148,3.1392535828,2.868999316,-0.00322397,0.0581056,,9.8410642946
4810,27430,session_2,rest_2,MPG_1,81.0493872107,774895,91.9328298188,0.6011855709,64.2236444141,915.7674037514,371985,354.4161355841,2.8948268967,2.7017268814,3.12212,2.875934019,0.00183312,0.0622327,,9.9612663458
4811,27431,session_1,rest_1_prefrontal,MPG_1,32.5493646717,2400,6.4717360807,0.892079814,523.3214163359,677.863108538,477600,341.8324875805,3.7793863663,3.6564666667,4.09076,3.6090927597,,,,104.7420815816
4812,27431,session_1,rest_1,MPG_1,105.5333340357,780761,105.9497105473,0.6139122674,56.0210704023,1049.5202817272,366119,388.9655790477,3.078666422,2.9018133333,3.3655066667,2.9879192876,-0.0102885,0.0385859,,9.9058343464
4813,27431,session_1,rest_2,MPG_1,104.8262143118,781230,105.5888792812,0.6134969283,56.3691242609,1048.2752393174,365650,386.2208021173,3.0394730918,2.8720933333,3.3352333333,2.9313659678,-0.00971935,0.0380477,,9.9278943621
4814,27431,session_2,rest_1_prefrontal,MPG_1,18.0214476546,2400,2.6710371818,0.8958766289,1744.0692941407,682.3923095111,477600,336.633187347,3.7054797055,3.6390669559,3.9308666667,3.55677192,,,,255.4784014815
4815,27431,session_2,rest_1,MPG_1,110.4699812432,783196,115.5201109883,0.6124725994,53.6613454765,1098.3300916836,363684,405.5910585634,3.1381204988,2.9660197643,3.43886694,3.0298278706,-0.0125388,0.0402451,,9.5076959526
4816,27431,session_2,rest_2,MPG_1,111.5279284665,785884,117.3735913609,0.6066802036,57.0478575933,1144.9602077675,360996,429.8013463376,3.1610997488,2.9863002373,3.4617933333,3.0554854525,-0.0107873,0.0388057,,9.7548366246
4817,27432,session_1,rest_1_prefrontal,MPG_1,41.4753954899,2400,9.8785049762,0.9396157497,193.0617392905,557.3661143926,477600,200.3954803198,3.56553305,3.3156530698,3.7574133333,3.6384263775,,,,56.4221120236
4818,27432,session_1,rest_1,MPG_1,102.8746986577,791723,125.2646475016,0.6167438934,33.3163413227,870.2354361088,355157,342.6711922573,3.170879748,2.9924130955,3.36854,3.1628464153,0.012165,0.0673001,,6.9471750687
4819,27432,session_1,rest_2,MPG_1,94.4643268412,787937,121.2460191265,0.6072867098,38.2501077068,884.6219257642,358943,348.0226414796,3.212273078,2.9957464286,3.3997733333,3.2544797414,0.0104751,0.0679886,,7.296090479
4820,27432,session_2,rest_1_prefrontal,MPG_1,31.7226230057,2400,3.6225063201,0.9372974913,375.7938495425,581.2356453708,477600,212.8796812675,3.51516,3.2410666667,3.79844,3.5280936137,,,,160.4512439778
4821,27432,session_2,rest_1,MPG_1,98.4782013104,778078,135.586737402,0.6054305916,37.8730975592,957.0618172098,368802,383.8300453252,3.1345869158,2.8823931043,3.4135066667,3.130307413,0.00634253,0.0699202,,7.0586683886
4822,27432,session_2,rest_2,MPG_1,99.9041306938,787659,137.0362657901,0.6100685342,33.2185834036,913.1414305997,359221,348.1212828057,3.0712333333,2.8732333333,3.3051933333,3.0504935758,0.0177577,0.0674004,,6.6635019959
4823,27433,session_1,rest_1_prefrontal,MPG_1,10.8854974929,2400,1.2490228655,0.9331221477,3254.9650470496,584.4618001503,477600,222.0543338489,3.2880664054,3.1758266667,3.4086933333,3.2837992171,,,,467.9352286602
4824,27433,session_1,rest_1,MPG_1,83.9919903049,796180,122.732564334,0.590637395,45.5775339821,943.598774451,350700,342.2790247008,2.97452,2.7357266667,3.1705530814,3.0341869078,0.0140024,0.0474764,,7.6882511139
4825,27433,session_1,rest_2,MPG_1,85.6815283666,792721,127.0858658475,0.5924052822,42.9207260052,941.6730505958,354159,347.4982444694,3.00854,2.76838,3.2059397452,3.0682269105,0.0119076,0.0474809,,7.4097386386
4826,27433,session_2,rest_1_prefrontal,MPG_1,22.1462533299,2400,3.6163342227,0.9346912149,748.6845891965,574.9012540094,477600,215.2881117469,3.347399734,3.2173333333,3.5003469448,3.3305456079,,,,158.973484918
4827,27433,session_2,rest_1,MPG_1,78.7502212389,794162,117.2285078536,0.5887344163,50.0664203195,942.8172499055,352718,330.1612831951,2.8493268931,2.6107468742,3.0700735773,2.8861133333,0.0161224,0.0508813,,8.0425595034
4828,27433,session_2,rest_2,MPG_1,75.4676985561,795543,108.2298827703,0.5898920067,50.7517665593,886.6359431518,351337,311.116439296,2.8476997737,2.61108,3.0559,2.89415954,0.0171414,0.0461819,,8.1921547031
4829,27434,session_1,rest_1_prefrontal,MPG_1,11.0226586052,2400,1.8388911994,0.933458438,2842.5653363811,556.9575395207,477600,211.711407679,3.2434669244,3.0905197544,3.4085333333,3.2391348779,,,,302.8768312742
4830,27434,session_1,rest_1,MPG_1,93.8705073357,805365,122.9552198209,0.5898061285,43.2361281695,944.0662106329,341515,379.4858031405,3.1220869148,2.9678864308,3.3353933333,3.0742547993,0.00381022,0.0706257,,7.6781303958
4831,27434,session_1,rest_2,MPG_1,92.3796850365,808306,119.2294093955,0.5887405598,43.9993590771,927.9890880855,338574,375.4343584434,3.1316935822,2.9791530966,3.3439266667,3.0831014701,0.00764977,0.0747847,,7.7832230554
4832,27434,session_2,rest_1_prefrontal,MPG_1,15.3515642615,2400,2.3080590031,0.9231363423,1746.4545036616,599.5167799469,477600,247.9101427125,3.2836664057,3.11532,3.3888,3.3537458671,,,,259.7493301228
4833,27434,session_2,rest_1,MPG_1,115.4890663829,797340,127.3807887764,0.6053671307,43.7070021628,1048.717323072,349540,438.5154776536,3.1631066667,3.0229733333,3.45552,3.0296533333,-0.00198161,0.0750952,,8.2329316151
4834,27434,session_2,rest_2,MPG_1,103.7761378737,808494,110.0419057457,0.6019537685,44.8355674194,935.1084328955,338386,389.3774321031,3.14116,3.00146,3.43074,3.0098864275,-0.00605958,0.0832357,,8.4977484401
4835,27435,session_1,rest_1_prefrontal,MPG_1,9.5139474545,2400,2.2507021238,0.9024849316,4933.4715120769,620.6677035796,477600,293.6851314243,3.7602666667,3.5827066667,4.0254930134,3.686600586,,,,275.7662584603
4836,27435,session_1,rest_1,MPG_1,77.0592141867,800113,103.9958672049,0.5795101625,62.9911393023,962.897857168,346767,357.0583220704,2.9333131002,2.7570997809,3.1834733333,2.8755666667,-0.00525768,0.0388984,,9.25900118
4837,27435,session_1,rest_2,MPG_1,82.1933654741,809196,118.6858669864,0.5794644785,51.1274989446,970.596913774,337684,350.8696689109,2.9148197684,2.7878731118,3.12114,2.8461,-7.89116E-005,0.0377543,,8.1778642935
4838,27435,session_2,rest_1_prefrontal,MPG_1,6.8161168349,2400,1.0650739177,0.8970713698,9998.2877222179,619.5572322461,477600,303.1730205873,3.7742266667,3.6039469531,4.0698933333,3.6654260841,,,,581.7035061357
4839,27435,session_2,rest_1,MPG_1,87.3391873405,810894,130.8182575607,0.5725628559,53.8619060751,1082.0085636221,335986,403.0117825249,3.0344659432,2.9007064361,3.2797466667,2.9369916995,0.000614313,0.0407701,,8.2710822159
4840,27435,session_2,rest_2,MPG_1,85.5644467908,804469,116.5432940997,0.5741191195,63.8420506633,1077.1761115697,342411,416.9092028909,3.049793091,2.9006933333,3.3201066667,2.9454859644,-0.00218321,0.0457043,,9.2427120744
4841,27436,session_1,rest_1_prefrontal,MPG_1,7.9059446313,2400,1.46513933,0.910944016,6120.0431583974,573.6908945192,477600,257.7805026309,3.57568,3.3368933333,3.8799066667,3.5311202806,,,,391.5606405245
4842,27436,session_1,rest_1,MPG_1,81.2223306344,757727,96.4963366769,0.6225502755,46.7305830893,811.2329346954,389153,292.6427514456,2.88728,2.6498666667,3.13304,2.8991802304,-0.00868749,0.0611411,,8.4068780498
4843,27436,session_1,rest_2,MPG_1,80.4950004625,758176,97.1708467681,0.6208402286,47.1074991857,815.0191468357,388704,293.621487837,2.87344,2.63486,3.12054,2.8854802293,-0.00804295,0.0603298,,8.3874863083
4844,27436,session_2,rest_1_prefrontal,MPG_1,47.6207455683,2400,6.6458172117,0.8986297157,212.5753216657,630.5341249737,477600,306.4751622112,3.6947860794,3.45536,4.0803066667,3.5775319117,,,,94.8768383008
4845,27436,session_2,rest_1,MPG_1,94.8863864324,740307,113.4119494515,0.6303089149,47.7670046923,963.0614947112,406573,342.2655199008,2.9990328566,2.6697535455,3.3253733333,3.0383183098,-0.0165227,0.0615471,,8.4917109649
4846,27436,session_2,rest_2,MPG_1,98.5439973035,743780,125.2094178778,0.62960176,43.4016168503,990.5770662684,403100,347.7016216983,2.9848264295,2.7315402171,3.2860533333,2.9626119206,-0.00511048,0.0605077,,7.9113622845
4847,27437,session_1,rest_1_prefrontal,MPG_1,17.5370781863,2400,3.5390925576,0.9239263712,1443.6273178922,629.1211315444,477600,257.5893928216,3.4420802736,3.3280933333,3.69384,3.3173610546,,,,177.7634015785
4848,27437,session_1,rest_1,MPG_1,100.5090642998,768473,126.6379863325,0.6040847752,51.5804310862,1079.1916571047,378407,429.1264476478,3.2327869236,2.9313,3.58272,3.2170474337,-0.0109921,0.0686232,,8.5218636869
4849,27437,session_1,rest_2,MPG_1,101.2054887063,766895,128.0095365263,0.6045012254,50.7778231548,1079.1122424548,379985,433.6216443071,3.2354869238,2.9364333333,3.59388,3.2094740985,-0.0131061,0.0680463,,8.4299363293
4850,27437,session_2,rest_1_prefrontal,MPG_1,46.8455150668,2400,6.5312486769,0.9138875523,202.9614717707,616.541793339,477600,272.0826691253,3.590506952,3.45028,3.8515996939,3.4831611073,,,,94.398762601
4851,27437,session_2,rest_2,MPG_1,101.9725148235,766953,124.1437163721,0.6085458638,49.7718327637,1052.5702023252,379927,420.1521414667,3.2402802575,2.9383133333,3.5895130481,3.2256343587,-0.0147613,0.0730397,,8.4786426014
4852,27438,session_1,rest_1_prefrontal,MPG_1,11.1542474944,2400,3.7342144797,0.8639376215,4654.9840329982,693.4491031347,477600,403.503429413,3.8806533333,3.737039703,4.0979996743,3.8160272732,,,,185.7014659718
4853,27438,session_1,rest_1,MPG_1,107.0210688948,755558,125.6811072699,0.6200452349,42.8567477504,999.873162244,391322,410.4326167794,2.8839666667,2.72994,3.1261533333,2.8106533333,-0.0196158,0.0691634,,7.9556361649
4854,27438,session_1,rest_2,MPG_1,104.836176686,756416,128.6418700216,0.615905307,42.8350881231,1004.091382612,390464,415.3360875513,2.8216533333,2.6769733333,3.0681733333,2.7351933333,-0.0193651,0.0704158,,7.8053232781
4855,27438,session_2,rest_1_prefrontal,MPG_1,28.7476062314,2400,6.929850226,0.8697550872,765.0568596009,711.6283463906,477600,403.1672070098,3.7874133333,3.6138133333,4.0220933333,3.7377602971,,,,102.6902924572
4856,27438,session_2,rest_1,MPG_1,105.0404497376,748715,129.7937810735,0.6195698987,43.0350639611,1015.0646579387,398165,413.4492454531,2.8078531102,2.63286,3.0663197563,2.7420531154,-0.0200877,0.0690409,,7.8205954826
4857,27438,session_2,rest_2,MPG_1,109.233813184,748808,137.1391399761,0.6205569745,39.1827193477,1012.6528845922,398072,424.1328022463,2.8009266667,2.6620133333,3.0543,2.7026002148,-0.0180646,0.0748663,,7.3841274254
4858,27439,session_1,rest_1_prefrontal,MPG_1,25.9920660531,2466,28.1410648331,0.912131753,287.3411086493,592.8864626056,477534,264.5689758623,3.6595202908,3.5075202788,3.9571469812,3.5309605612,,0.287705,,21.0683734294
4859,27439,session_1,rest_1,MPG_1,105.1700585595,788226,147.4194842253,0.5984945916,43.4915297695,1121.2238692856,358654,411.1083892795,3.0960533333,2.95998,3.3705066667,2.97468,-0.00703471,0.0558992,,7.6056694621
4860,27439,session_1,rest_2,MPG_1,106.575281646,788311,146.1162478269,0.5999254365,43.3962756255,1118.0524795303,358569,411.7641694075,3.12524,2.9861533333,3.3988066667,3.0075333333,-0.00701815,0.0561726,,7.6518011936
4861,27439,session_2,rest_1_prefrontal,MPG_1,14.4543403464,2404,11.8485190783,0.9139731065,1232.9830052716,600.6256980561,477596,264.2836110578,3.6013991414,3.4212933333,3.9674796847,3.441171419,,0.471208,,50.6920480177
4862,27439,session_2,rest_1,MPG_1,101.2046351681,789325,130.9014533701,0.599212465,47.3566499058,1065.3951210587,357555,401.6176711768,3.1439997501,3.0055402389,3.4138733333,3.0288587964,-0.00626532,0.0557728,,8.1389097953
4863,27439,session_2,rest_2,MPG_1,102.94303678,795804,142.087542098,0.5918638055,45.4059848663,1105.6701910477,351076,418.3228230415,3.1447661668,2.9926,3.44128,3.01993832,-0.00765928,0.0537722,,7.7816124814
