,Unnamed: 0,subject,session,scan,site,dvars,mean_fd,num_fd,outlier,perc_fd,quality,gcor
2190,2190,25748,session_1,rest_1,SWU_4,1.1471299501,0.0354953893,0,0.000417314,0,0.0043994645,0.0784304073
2192,2192,25749,session_1,rest_1,SWU_4,1.107512206,0.095681304,0,0.0013184711,0,0.0169313449,0.0270397782
2193,2193,25749,session_2,rest_1,SWU_4,1.1117471696,0.0787027064,0,0.0004776446,0,0.0073839805,0.1039383665
2195,2195,25750,session_2,rest_1,SWU_4,1.2537980529,0.0601133395,0,0.0078713223,0,0.0107401998,0.0859351975
2194,2194,25750,session_1,rest_1,SWU_4,1.3769872866,0.0343988566,0,0.0013967769,0,0.0060562153,0.1178028544
2196,2196,25751,session_1,rest_1,SWU_4,1.1204242763,0.069435366,0,0.0006600826,0,0.0069050748,0.0565915395
2197,2197,25751,session_2,rest_1,SWU_4,1.1118858056,0.0979870443,0,0.0006731818,0,0.0054892324,0.1194077899
2199,2199,25752,session_2,rest_1,SWU_4,1.1212128083,0.0833872264,0,0.000757562,0,0.0050017541,0.0608825782
2198,2198,25752,session_1,rest_1,SWU_4,1.1541873677,0.0850280365,0,0.000318843,0,0.0038143527,0.1230166999
2201,2201,25753,session_2,rest_1,SWU_4,1.1037230637,0.0367684635,0,0.006023719,0,0.0098230292,0.0403166775
2200,2200,25753,session_1,rest_1,SWU_4,1.1360359833,0.0356162587,0,0.0024440083,0,0.0065288575,0.094899039
2202,2202,25754,session_1,rest_1,SWU_4,1.1074567518,0.0664121773,0,0.0004635124,0,0.0070449943,0.0303257276
2203,2203,25754,session_2,rest_1,SWU_4,1.0689193132,0.0603584896,0,0.00223,0,0.0069155542,0.0591062209
2204,2204,25755,session_1,rest_1,SWU_4,1.1098821605,0.0948690219,0,0.0011700826,0,0.0118134895,0.069943143
2205,2205,25755,session_2,rest_1,SWU_4,0.7647716686,0.2538429677,1,0.0065245213,0.5291005291,0.011887897,0.9043811244
2206,2206,25756,session_1,rest_1,SWU_4,1.1873330543,0.0774529405,0,0.0005816116,0,0.0059322602,0.2551433378
2207,2207,25756,session_2,rest_1,SWU_4,1.1798952691,0.068817916,0,0.0004039256,0,0.0063637567,0.256363226
2208,2208,25757,session_1,rest_1,SWU_4,1.1256249933,0.0382154352,0,0.0007804959,0,0.0129520031,0.0532717244
2209,2209,25757,session_2,rest_1,SWU_4,1.1205917992,0.0298218593,0,0.0011593388,0,0.010302933,0.077234916
2210,2210,25758,session_1,rest_1,SWU_4,1.1816979229,0.0896857226,0,0.0008980992,0,0.0105115886,0.0474912246
2211,2211,25758,session_2,rest_1,SWU_4,1.2593149285,0.0787822218,0,0.0007234298,0,0.0056489536,0.0575350554
2213,2213,25759,session_2,rest_1,SWU_4,1.1910339562,0.0428212148,0,0.0038017769,0,0.0085292851,0.0748814526
2212,2212,25759,session_1,rest_1,SWU_4,1.0721108806,0.0311002565,0,0.0011842975,0,0.0056617814,0.0989447083
2214,2214,25760,session_1,rest_1,SWU_4,1.0992447302,0.1148629484,0,0.0131454132,0,0.0224192136,0.0361388832
2215,2215,25760,session_2,rest_1,SWU_4,0.9603992948,0.0865901734,0,0.0019621901,0,0.0265814302,0.0381165087
2217,2217,25761,session_2,rest_1,SWU_4,1.2158722995,0.0727057462,0,0.002103843,0,0.006199514,0.037662653
2216,2216,25761,session_1,rest_1,SWU_4,1.1143295719,0.0623793042,0,0.0011803306,0,0.0080054094,0.0571641173
2218,2218,25762,session_1,rest_1,SWU_4,1.152216367,0.1010427206,0,0.008276405,0,0.0142202693,0.0668892914
2219,2219,25762,session_2,rest_1,SWU_4,1.1812284539,0.0655959699,0,0.0017693388,0,0.0065850019,0.1048600129
2221,2221,25763,session_2,rest_1,SWU_4,1.2249103157,0.0954888188,0,0.0005188843,0,0.0060799262,0.0301911629
2220,2220,25763,session_1,rest_1,SWU_4,1.1940831869,0.0884170974,0,0.0034030165,0,0.0092104961,0.1360449985
2223,2223,25764,session_2,rest_1,SWU_4,1.0822396177,0.0807488475,0,0.0015135124,0,0.0153703642,0.0427852759
2222,2222,25764,session_1,rest_1,SWU_4,1.1596700544,0.0956861621,0,0.0025334711,0,0.013087589,0.0933212982
2224,2224,25765,session_1,rest_1,SWU_4,1.0711028496,0.0316422092,0,0.0029033471,0,0.0091765273,0.0674820889
2225,2225,25765,session_2,rest_1,SWU_4,1.1250637272,0.022054666,0,0.0048692562,0,0.0054642274,0.0943688153
2227,2227,25766,session_2,rest_1,SWU_4,1.2086076127,0.0424428252,0,0.0030537603,0,0.0097236021,0.0611681511
2226,2226,25766,session_1,rest_1,SWU_4,1.2269984602,0.0716305878,0,0.0063757025,0,0.0060987455,0.1426846424
2228,2228,25767,session_1,rest_1,SWU_4,1.1411698521,0.1125168056,0,0.0038358678,0,0.0199558752,0.0235621348
2229,2229,25767,session_2,rest_1,SWU_4,1.0870409788,0.1146074826,0,0.0015330165,0,0.0211532165,0.0269055339
2230,2230,25768,session_1,rest_1,SWU_4,1.108327466,0.0733276875,0,0.0142650413,0,0.0156045957,0.0424961832
2231,2231,25768,session_2,rest_1,SWU_4,1.2049439701,0.0394906099,0,0.0013896694,0,0.0051341887,0.0643617858
2232,2232,25769,session_1,rest_1,SWU_4,1.0490037639,0.0760175161,0,0.001874876,0,0.0065537886,0.0474571115
2233,2233,25769,session_2,rest_1,SWU_4,1.1428389168,0.070959892,0,0.0065862397,0,0.0064234479,0.0870342243
2234,2234,25770,session_1,rest_1,SWU_4,1.2413534023,0.0780241805,0,0.0042978926,0,0.0137574286,0.0478660452
2236,2236,25771,session_2,rest_1,SWU_4,1.0354061609,0.0502941931,0,0.0010717355,0,0.0114965147,0.0936631062
2235,2235,25771,session_1,rest_1,SWU_4,1.0345065924,0.079525392,1,0.0072702893,0.4115226337,0.0105471964,0.1124880149
2238,2238,25772,session_2,rest_1,SWU_4,1.0505829922,0.1280637319,4,0.0103807025,1.646090535,0.0189635353,0.0400410221
2237,2237,25772,session_1,rest_1,SWU_4,1.0511184318,0.083235345,0,0.0018976446,0,0.0160387179,0.0573113083
2239,2239,25773,session_1,rest_1,SWU_4,1.1729302047,0.0740342701,0,0.0009183058,0,0.0083529711,0.0490422069
2240,2240,25773,session_2,rest_1,SWU_4,1.1802372192,0.059441564,0,0.0021177686,0,0.0068788539,0.2396788318
2242,2242,25774,session_2,rest_1,SWU_4,1.3176123486,0.0914204255,0,0.0015593388,0,0.0071460604,0.0223837358
2241,2241,25774,session_1,rest_1,SWU_4,1.1867688923,0.0947669365,0,0.000736405,0,0.0047219947,0.1305169877
2243,2243,25775,session_1,rest_1,SWU_4,1.2327984901,0.0683487695,0,0.0004418595,0,0.0065095587,0.0541668687
2244,2244,25775,session_2,rest_1,SWU_4,1.2894512671,0.0405432628,0,0.000512686,0,0.0076251728,0.0958723698
2245,2245,25776,session_1,rest_1,SWU_4,1.2707264724,0.0836562788,2,0.0136826446,0.8230452675,0.0110145978,0.0312795246
2246,2246,25776,session_2,rest_1,SWU_4,1.050533901,0.0566432238,0,0.001887562,0,0.0106936322,0.0766908941
2247,2247,25777,session_1,rest_1,SWU_4,1.2070010494,0.070638359,0,0.0007622314,0,0.0111375691,0.0871249214
2248,2248,25777,session_2,rest_1,SWU_4,1.1579815361,0.06242727,0,0.0008760744,0,0.0137109942,0.1045385622
2249,2249,25778,session_1,rest_1,SWU_4,1.147801663,0.0421278897,0,0.0007895455,0,0.0058390675,0.0487390039
2250,2250,25778,session_2,rest_1,SWU_4,1.1542586737,0.0348470549,0,0.000853595,0,0.007275074,0.0771832241
2252,2252,25779,session_2,rest_1,SWU_4,1.1836745464,0.0614743238,0,0.0020880992,0,0.008972423,0.0574368966
2251,2251,25779,session_1,rest_1,SWU_4,1.1962403305,0.0476038718,0,0.0005623967,0,0.0057120124,0.0817664825
2253,2253,25780,session_1,rest_1,SWU_4,1.3148812656,0.0458499295,0,0.0072689669,0,0.0071470862,0.0318497906
2254,2254,25780,session_2,rest_1,SWU_4,1.1894591388,0.0349288777,0,0.002443719,0,0.0064955917,0.1425665007
2256,2256,25781,session_2,rest_1,SWU_4,1.1468138033,0.0322543943,0,0.0004842975,0,0.0095107377,0.077055643
2255,2255,25781,session_1,rest_1,SWU_4,1.1518343426,0.0374422659,0,0.0004171488,0,0.0053453219,0.1195411828
2257,2257,25782,session_1,rest_1,SWU_4,1.1397868931,0.0690899103,0,0.003190124,0,0.0119736572,0.0394458906
2258,2258,25782,session_2,rest_1,SWU_4,1.1975808344,0.0450700787,0,0.0020957025,0,0.0082599343,0.0600155702
2260,2260,25783,session_2,rest_1,SWU_4,1.2286059374,0.0665351456,0,0.008031157,0,0.0124385381,0.0658101704
2259,2259,25783,session_1,rest_1,SWU_4,1.2750567822,0.0545844496,0,0.0013465289,0,0.0064756504,0.0765179978
2262,2262,25784,session_2,rest_1,SWU_4,1.0587657301,0.0531394188,0,0.000801157,0,0.0079463314,0.0997168309
2261,2261,25784,session_1,rest_1,SWU_4,1.1851849146,0.0628518571,0,0.0005288843,0,0.0051242864,0.1442688214
2264,2264,25785,session_2,rest_1,SWU_4,0.9345203273,0.0747381561,0,0.0012198347,0,0.0275176343,0.0467055106
2263,2263,25785,session_1,rest_1,SWU_4,1.1613534128,0.0588334945,0,0.0078833884,0,0.0057999719,0.0767026652
2265,2265,25786,session_1,rest_1,SWU_4,1.2605484187,0.0874751745,0,0.0010709917,0,0.0064867357,0.0517794966
2266,2266,25786,session_2,rest_1,SWU_4,1.2776960187,0.0373359048,0,0.0008871488,0,0.0067642226,0.0549146544
2267,2267,25787,session_1,rest_1,SWU_4,1.1303166595,0.0670229526,0,0.0008448347,0,0.0114686219,0.091700754
2268,2268,25787,session_2,rest_1,SWU_4,1.1867721987,0.0554947324,0,0.0052957025,0,0.0137377164,0.1274970114
2269,2269,25788,session_1,rest_1,SWU_4,1.2278351336,0.094893127,0,0.003286405,0,0.0079023764,0.0452030001
2270,2270,25788,session_2,rest_1,SWU_4,1.2101892693,0.0643382939,0,0.0008521074,0,0.0056099638,0.1196336729
2272,2272,25789,session_2,rest_1,SWU_4,1.160250193,0.0533142461,0,0.0007055785,0,0.0050483028,0.0557761142
2271,2271,25789,session_1,rest_1,SWU_4,1.1748194313,0.0496336269,0,0.0007130165,0,0.0068475836,0.1094002837
2273,2273,25790,session_1,rest_1,SWU_4,1.1323288102,0.0337900365,0,0.0009132231,0,0.005490435,0.0630113059
2274,2274,25790,session_2,rest_1,SWU_4,0.987700914,0.0569399188,0,0.0016894215,0,0.0086691717,0.0930976281
2276,2276,25791,session_2,rest_1,SWU_4,1.1267094631,0.0353773664,0,0.0010274793,0,0.0056996881,0.0189429443
2275,2275,25791,session_1,rest_1,SWU_4,1.0890462579,0.0407374457,0,0.0003294215,0,0.0053272589,0.0441952569
2277,2277,25792,session_1,rest_1,SWU_4,1.1072652839,0.1163777307,3,0.0075857851,1.2345679012,0.0113637338,0.0818203266
2278,2278,25792,session_2,rest_1,SWU_4,1.1941233256,0.0639460776,0,0.0009343802,0,0.0059594868,0.2246582195
2279,2279,25793,session_1,rest_1,SWU_4,1.1295103892,0.0210328559,0,0.0028370661,0,0.0057142427,0.0714787228
2280,2280,25793,session_2,rest_1,SWU_4,1.0833039903,0.0188838026,0,0.0018463636,0,0.0077997075,0.0912939823
2282,2282,25794,session_2,rest_1,SWU_4,1.2038063261,0.0521718212,2,0.0097707025,0.8230452675,0.0105135507,0.0427390123
2281,2281,25794,session_1,rest_1,SWU_4,1.3350014267,0.0370244373,0,0.0006078926,0,0.0065999856,0.1498510967
2284,2284,25795,session_2,rest_1,SWU_4,1.1565276318,0.1194665883,0,0.0004904545,0,0.0052681824,0.059957086
2283,2283,25795,session_1,rest_1,SWU_4,1.2100658305,0.0638594091,0,0.0003989256,0,0.004867415,0.2355796525
2285,2285,25796,session_1,rest_1,SWU_4,1.1055148188,0.0527330008,0,0.0014367769,0,0.0110379486,0.0471030432
2286,2286,25796,session_2,rest_1,SWU_4,1.2367611092,0.0494214023,0,0.0005672727,0,0.0053335563,0.1037366204
2287,2287,25797,session_1,rest_1,SWU_4,1.1291313572,0.1128644643,0,0.000407562,0,0.0066027469,0.0528660895
2288,2288,25797,session_2,rest_1,SWU_4,1.1043567208,0.0856332462,0,0.0004533471,0,0.0046966438,0.118179259
2289,2289,25798,session_1,rest_1,SWU_4,1.2710431266,0.045789634,0,0.0057543802,0,0.0113174523,0.0290946545
2290,2290,25798,session_2,rest_1,SWU_4,1.1817946881,0.0249187648,0,0.000936157,0,0.0080037739,0.0939980513
2291,2291,25799,session_1,rest_1,SWU_4,1.2693843139,0.0586538677,0,0.0013245868,0,0.0072609716,0.0664500021
2292,2292,25799,session_2,rest_1,SWU_4,1.1024404611,0.0452959903,0,0.0003786364,0,0.0068922871,0.206151879
2294,2294,25800,session_2,rest_1,SWU_4,1.1130226339,0.0243192538,0,0.0008472727,0,0.0079253242,0.0688011004
2293,2293,25800,session_1,rest_1,SWU_4,1.148408725,0.0611511134,0,0.0023516942,0,0.0074238332,0.0964072637
2296,2296,25801,session_2,rest_1,SWU_4,1.1809944488,0.0668618253,0,0.0006039256,0,0.0066550623,0.0685364325
2295,2295,25801,session_1,rest_1,SWU_4,1.1579575225,0.056013256,0,0.0006405785,0,0.0062498524,0.0744596837
2297,2297,25802,session_1,rest_1,SWU_4,1.2475708642,0.0560987511,0,0.0026312397,0,0.0095229713,0.0283407201
2298,2298,25802,session_2,rest_1,SWU_4,1.1724655705,0.0790130623,0,0.000589876,0,0.0095608398,0.0431694513
2300,2300,25803,session_2,rest_1,SWU_4,1.2290804763,0.0473546097,0,0.0071065702,0,0.0092253759,0.0640365858
2299,2299,25803,session_1,rest_1,SWU_4,1.1470262771,0.036452738,0,0.0003907025,0,0.0079234606,0.0886105639
2301,2301,25804,session_1,rest_1,SWU_4,1.0069148448,0.0340228989,0,0.0020345041,0,0.0130250364,0.053454139
2302,2302,25804,session_2,rest_1,SWU_4,1.1056938606,0.0375160383,0,0.0015647107,0,0.007105535,0.0632953619
2303,2303,25805,session_1,rest_1,SWU_4,1.0384131591,0.0672837671,0,0.004062686,0,0.0091061685,0.0288723855
2304,2304,25805,session_2,rest_1,SWU_4,1.0409023162,0.0704895884,0,0.0012947107,0,0.0064301417,0.0966881956
2306,2306,25806,session_2,rest_1,SWU_4,1.0783942833,0.0940711533,0,0.0023196281,0,0.0182439677,0.0346552092
2305,2305,25806,session_1,rest_1,SWU_4,1.1057811976,0.0741666292,0,0.0013606198,0,0.0093977993,0.0407553892
2307,2307,25807,session_1,rest_1,SWU_4,1.1965531423,0.0478063788,0,0.0021767355,0,0.00424338,0.153982051
2308,2308,25807,session_2,rest_1,SWU_4,1.2052530368,0.0572263769,0,0.0011721901,0,0.0059021849,0.2085847972
2309,2309,25808,session_1,rest_1,SWU_4,1.0275826413,0.0469729302,0,0.0011684711,0,0.0096509527,0.0310506575
2310,2310,25808,session_2,rest_1,SWU_4,0.9815339911,0.0682674019,0,0.0024913636,0,0.0112751077,0.0861855739
2311,2311,25809,session_1,rest_1,SWU_4,1.2241004759,0.0353311241,0,0.0007827273,0,0.0062522015,0.0401279234
2312,2312,25809,session_2,rest_1,SWU_4,1.1793301621,0.0575394843,0,0.0003564876,0,0.0038760011,0.1910394669
2314,2314,25810,session_2,rest_1,SWU_4,1.1553394994,0.0733593251,0,0.0039602066,0,0.0105467655,0.0375726205
2313,2313,25810,session_1,rest_1,SWU_4,1.050045168,0.0503541059,0,0.0007210331,0,0.0061362315,0.0972689713
2316,2316,25811,session_2,rest_1,SWU_4,1.3370895253,0.0408755096,0,0.0026529752,0,0.0069541386,0.0687918769
2315,2315,25811,session_1,rest_1,SWU_4,1.2643688893,0.0347619485,0,0.001094876,0,0.0089106821,0.1261350338
2318,2318,25812,session_2,rest_1,SWU_4,1.1649348572,0.0454098481,0,0.0004057025,0,0.0051788552,0.0714461052
2317,2317,25812,session_1,rest_1,SWU_4,1.2142150322,0.0687132894,0,0.0015283471,0,0.0063498528,0.0954934509
2319,2319,25813,session_1,rest_1,SWU_4,1.1656711975,0.0521420459,0,0.0036615702,0,0.0108537996,0.0442492248
2320,2320,25813,session_2,rest_1,SWU_4,1.0369508333,0.0356348851,0,0.0013696694,0,0.0081707376,0.0888911553
2321,2321,25814,session_1,rest_1,SWU_4,1.1974063692,0.0668069601,0,0.0042615702,0,0.014159237,0.0369591166
2322,2322,25814,session_2,rest_1,SWU_4,1.2404487652,0.0415177668,0,0.0019893802,0,0.0068795463,0.0693059263
2323,2323,25815,session_1,rest_1,SWU_4,1.0405877566,0.0685502838,0,0.0122731405,0,0.0229584918,0.0502498642
2324,2324,25815,session_2,rest_1,SWU_4,1.0497901565,0.0739256029,0,0.0026816529,0,0.0184400136,0.0540502739
2325,2325,25816,session_1,rest_1,SWU_4,1.1212302723,0.0337886129,0,0.0024119421,0,0.005433155,0.0801658076
2326,2326,25816,session_2,rest_1,SWU_4,1.1151050699,0.042279869,0,0.0007271074,0,0.0062260013,0.083394429
2327,2327,25817,session_1,rest_1,SWU_4,1.1177307141,0.0376117476,0,0.0008423554,0,0.0061628382,0.0376297957
2328,2328,25817,session_2,rest_1,SWU_4,1.1359887047,0.0616115515,0,0.0058678099,0,0.0108485721,0.0646337926
2329,2329,25818,session_1,rest_1,SWU_4,1.2317234463,0.0596449481,0,0.0025449587,0,0.0069007044,0.0656257832
2330,2330,25818,session_2,rest_1,SWU_4,1.2149298154,0.0523931493,0,0.0021319421,0,0.0068100934,0.0944318474
2331,2331,25819,session_1,rest_1,SWU_4,1.0802049684,0.0760362936,0,0.0057291736,0,0.0137233326,0.0314344365
2332,2332,25819,session_2,rest_1,SWU_4,1.1566868167,0.0569635174,0,0.0022441736,0,0.0074059428,0.0672880126
2334,2334,25820,session_2,rest_1,SWU_4,1.0748016091,0.1030958819,0,0.0038247521,0,0.0163474295,0.0323041159
2333,2333,25820,session_1,rest_1,SWU_4,1.0931643426,0.068103424,0,0.0008310744,0,0.0057925945,0.0418925772
2336,2336,25821,session_2,rest_1,SWU_4,1.0248923562,0.123769951,0,0.0013006612,0,0.0215764591,0.058653836
2335,2335,25821,session_1,rest_1,SWU_4,1.1201453089,0.1135900263,0,0.0017371488,0,0.00869149,0.1017895296
2338,2338,25822,session_2,rest_1,SWU_4,1.3062654569,0.0373802921,0,0.0028281405,0,0.0077389705,0.0631845007
2337,2337,25822,session_1,rest_1,SWU_4,1.2172668163,0.0355049014,0,0.0003495455,0,0.0055868621,0.1071668919
2339,2339,25823,session_1,rest_1,SWU_4,1.1218951806,0.0840734457,0,0.001546405,0,0.0074353889,0.1148158645
2340,2340,25823,session_2,rest_1,SWU_4,1.1422746445,0.0698770016,0,0.0006166529,0,0.0047220174,0.1325951102
2342,2342,25824,session_2,rest_1,SWU_4,1.1422076366,0.0788598473,0,0.0015589256,0,0.0052483227,0.0995609272
2341,2341,25824,session_1,rest_1,SWU_4,1.1400549178,0.0576439014,0,0.0006611983,0,0.0049119562,0.1538997235
2343,2343,25825,session_1,rest_1,SWU_4,1.1007897687,0.0637380343,0,0.0005723967,0,0.0076153114,0.1113000766
2344,2344,25825,session_2,rest_1,SWU_4,1.1415046449,0.0326548298,0,0.0007926446,0,0.0056003457,0.1130584912
2346,2346,25826,session_2,rest_1,SWU_4,1.1445098204,0.0254220023,0,0.000631281,0,0.0052650514,0.0444801254
2345,2345,25826,session_1,rest_1,SWU_4,1.2218663605,0.0412212824,0,0.0005257851,0,0.0059391269,0.0477410006
2347,2347,25827,session_1,rest_1,SWU_4,0.9764524497,0.102026029,1,0.0022993802,0.4115226337,0.0148331971,0.031529268
2348,2348,25827,session_2,rest_1,SWU_4,0.8057582883,0.2314751883,8,0.0111297934,3.29218107,0.0334417975,0.0359086768
2350,2350,25828,session_2,rest_1,SWU_4,0.8221274355,0.3129661939,18,0.0104748347,7.4074074074,0.0530044322,0.033093566
2349,2349,25828,session_1,rest_1,SWU_4,0.9572138861,0.1674682305,2,0.0022942562,0.8230452675,0.0322849178,0.0343827763
2352,2352,25829,session_2,rest_1,SWU_4,1.23091429,0.0971475746,0,0.010253595,0,0.0111534641,0.0981276908
2351,2351,25829,session_1,rest_1,SWU_4,1.1368350604,0.0842129946,0,0.0011750413,0,0.0080815161,0.1221576044
2354,2354,25830,session_2,rest_1,SWU_4,1.0610278998,0.0763015312,0,0.0035761983,0,0.0192610528,0.0198664659
2353,2353,25830,session_1,rest_1,SWU_4,0.9743750367,0.0577319589,0,0.0080328099,0,0.0167661293,0.0300162406
2355,2355,25831,session_1,rest_1,SWU_4,1.1499452106,0.0352827279,0,0.0012140909,0,0.0051408605,0.0435143086
2356,2356,25831,session_2,rest_1,SWU_4,1.117215502,0.0458085667,0,0.0008812397,0,0.0076171888,0.0591453467
2358,2358,25832,session_2,rest_1,SWU_4,1.1204917527,0.0193648605,0,0.0032871901,0,0.0085378719,0.048067939
2357,2357,25832,session_1,rest_1,SWU_4,1.3477607522,0.0231994749,0,0.0052359091,0,0.0101879624,0.051627095
2359,2359,25833,session_1,rest_1,SWU_4,1.0664773551,0.0571472752,0,0.0013896694,0,0.0105436202,0.0419959664
2360,2360,25833,session_2,rest_1,SWU_4,1.0914099714,0.0505214603,0,0.0022745455,0,0.0120682705,0.0473635133
2361,2361,25834,session_1,rest_1,SWU_4,0.9676861402,0.1335398572,3,0.007883843,1.2345679012,0.0189588335,0.0418077529
2362,2362,25834,session_2,rest_1,SWU_4,1.1289158603,0.0751899142,0,0.0044180992,0,0.0052478267,0.1720528479
2364,2364,25835,session_2,rest_1,SWU_4,1.1758564749,0.0882503226,0,0.0009345868,0,0.0081177993,0.0410685561
2363,2363,25835,session_1,rest_1,SWU_4,1.1998327488,0.0865826623,0,0.0070169421,0,0.0098317578,0.0955592704
2365,2365,25836,session_1,rest_1,SWU_4,1.0682237199,0.0782654399,0,0.0034188017,0,0.0114763793,0.0306693524
2366,2366,25836,session_2,rest_1,SWU_4,1.1766458665,0.1565017292,4,0.0147199587,1.646090535,0.0108767038,0.0787450019
2368,2368,25837,session_2,rest_1,SWU_4,1.2166846009,0.0536824218,0,0.0100769421,0,0.0086103031,0.0257082391
2367,2367,25837,session_1,rest_1,SWU_4,1.0669885859,0.0641817448,0,0.001090124,0,0.0038395129,0.0402333649
2370,2370,25838,session_2,rest_1,SWU_4,1.1539625845,0.043904764,0,0.0039717355,0,0.0062328686,0.0860676557
2369,2369,25838,session_1,rest_1,SWU_4,1.2492835838,0.084849401,0,0.0109919835,0,0.0080497672,0.0899614434
2371,2371,25839,session_1,rest_1,SWU_4,1.1678005198,0.0261938599,0,0.0005023554,0,0.0044716516,0.1100757318
2372,2372,25839,session_2,rest_1,SWU_4,1.1587334848,0.0356876166,0,0.0003878926,0,0.0049742698,0.1415763967
2374,2374,25840,session_2,rest_1,SWU_4,1.1683233528,0.0541430829,0,0.0019107438,0,0.003926311,0.0864668667
2373,2373,25840,session_1,rest_1,SWU_4,1.1232809736,0.0367605574,0,0.0009101653,0,0.0053335926,0.1102579894
2375,2375,25841,session_1,rest_1,SWU_4,1.1962839513,0.0668196765,0,0.0052166116,0,0.0077797529,0.0611555154
2376,2376,25841,session_2,rest_1,SWU_4,1.0957321549,0.0540416917,0,0.002002562,0,0.005315559,0.0696678155
2377,2377,25842,session_1,rest_1,SWU_4,1.2093285852,0.0764675541,0,0.0008703719,0,0.0049702283,0.069617904
2378,2378,25842,session_2,rest_1,SWU_4,1.1647139931,0.1021407762,0,0.0009765702,0,0.0051347029,0.16249003
2380,2380,25843,session_2,rest_1,SWU_4,1.2525552698,0.0281132689,0,0.0016166116,0,0.0069132181,0.0167877178
2379,2379,25843,session_1,rest_1,SWU_4,1.2416326819,0.0378426683,0,0.000448719,0,0.0039003133,0.1911231961
2382,2382,25844,session_2,rest_1,SWU_4,1.1319706444,0.0556427345,0,0.001791281,0,0.0070773698,0.1799188819
2381,2381,25844,session_1,rest_1,SWU_4,1.311276162,0.0651916817,0,0.0005805785,0,0.0081633626,0.2464591678
2383,2383,25845,session_1,rest_1,SWU_4,0.9932240765,0.0555798913,0,0.0008472314,0,0.00847397,0.0554563963
2384,2384,25845,session_2,rest_1,SWU_4,1.1639714451,0.0406775758,0,0.0036616529,0,0.005053116,0.1593294817
2385,2385,25846,session_1,rest_1,SWU_4,1.2299110974,0.0525764974,0,0.0007220248,0,0.0064611533,0.1246104352
