,subject,session,scan,site,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
984,25443,session_1,anat_1,HNU_1,2.3288019859,4900596,9.9244365172,20.1638949328,161.437439009,277705,54.6721958537,0.4205162683,735.1672181931,164.4982878117,6633740,222.3595883075,3.8133121038,3.34879,3.9263158244,4.2172947334,283.6036102647,637017,55.2311049006,0.0992895558,16.5750758269,483.7189054639,568862,64.7323670502
985,25443,session_7,anat_1,HNU_1,2.5392422339,4339228,10.5611804612,20.6933317098,164.1304963545,271157,58.7844597471,0.4218970431,720.0905436545,167.1858227494,7195108,239.1674621199,3.9396609129,3.47827,4.0318042545,4.3602908436,300.597133348,749655,60.7715177608,0.1114357208,15.830221192,519.143143878,604839,73.7827982793
986,25443,session_4,anat_1,HNU_1,2.7041718054,5037112,9.3095905337,20.6317117747,145.4429190068,306433,51.5709209605,0.4238036808,790.1196322009,164.4529151323,6497224,217.4997619366,3.7392725347,3.2771,3.8367909413,4.1581917224,264.6441209805,674985,52.5251163686,0.1337327818,17.6648924071,456.7169096121,590942,63.9295974132
987,25443,session_2,anat_1,HNU_1,3.1882497898,3952143,11.3709421804,18.0181324594,157.5359798345,299918,53.706092138,0.4191708599,494.77405592,145.7083621363,7582193,218.8185799768,3.9656987032,3.4914,4.0921360183,4.3652468133,284.0210456314,697722,56.6619114325,0.135900953,12.8140975326,488.9041880248,590135,67.2519702656
988,25444,session_5,anat_1,HNU_1,1.2923746809,4650764,5.9041934277,37.9019609167,166.8094493485,178425,59.2957996278,0.3593596371,1561.6324277875,121.9856594348,6883572,205.4078378674,4.3342101369,3.79354,4.3472763032,4.9370469413,308.9211476501,571080,62.2948791611,0.0722758669,20.6608507884,532.7016561894,452726,63.0330564666
989,25444,session_6,anat_1,HNU_1,3.9910154168,4259338,14.1452353531,14.6854455387,149.4433559812,204876,50.2309001469,0.3587337934,215.4787839299,105.527529942,7274998,188.3791494432,4.2991307417,3.79663,4.2916035606,4.8766844587,279.989138853,541011,56.3012391213,0.1492600493,7.4602880269,487.7182222622,445060,55.4499430045
990,25444,session_10,anat_1,HNU_1,1.7080483361,3771698,6.4291717082,32.5483864106,147.3793135011,196650,48.6010745881,0.3501228189,928.1799035627,95.007014133,7762638,179.061497072,4.2719348133,3.75806,4.2788654896,4.8482183515,276.0102595856,524875,58.5301246891,0.1021502782,14.77748899,485.2694246445,439815,61.0064046997
991,25444,session_3,anat_1,HNU_1,2.8171437555,5208637,12.1334197426,16.8814437031,146.1803314367,192978,52.6455457079,0.3569486392,344.234611714,121.0216898952,6325699,197.1053205888,4.1992464054,3.69119,4.222383818,4.7510547217,275.5724019444,545966,55.9758843452,0.1115251456,9.9742440683,480.4020442551,449846,56.5394569238
992,25444,session_9,anat_1,HNU_1,3.1927559351,4599923,12.8308094806,16.0835867168,153.9188240147,198778,52.2178636439,0.3589560712,279.8463431696,111.1878507245,6934413,191.4227529361,4.2669670101,3.7588,4.2750153974,4.8347327892,281.0200177399,529880,56.5417773805,0.1231638008,8.6656925966,487.3854546678,445710,55.1974000293
993,25444,session_8,anat_1,HNU_1,1.4661679068,5447711,5.9399457425,33.7330385265,137.2840373961,202160,52.1302277881,0.3571544716,1379.5009936603,122.151957199,6086625,191.697440209,4.076585352,3.57027,4.0527647299,4.6820500109,265.553724373,554590,54.5047356517,0.0882835011,20.5644904002,465.9261429491,450370,54.4689339633
994,25444,session_1,anat_1,HNU_1,3.7694229408,4848230,13.4341922703,15.2078065555,141.7169540526,194396,53.3967067062,0.3608739908,250.1929205975,113.0381390897,6686106,189.7872989031,4.2320400016,3.71736,4.2567479387,4.7900164259,271.9037858805,559949,55.8641186441,0.1470270594,8.4142117975,476.2083831558,446586,55.730598293
995,25444,session_7,anat_1,HNU_1,3.6536717683,4273876,13.2939915861,14.9527825339,148.3414862073,197967,49.7065665825,0.3578161769,231.8937547156,102.651724492,7260460,183.3197399551,4.3332958173,3.83181,4.3090518507,4.9279848892,275.033500103,524476,55.4357566066,0.1450968629,7.7216631158,473.8156652972,442494,55.9613202385
996,25444,session_4,anat_1,HNU_1,3.2730075361,4446209,12.3446431824,15.5146271276,136.7458686232,203080,47.3041102009,0.3556251933,246.1874587002,98.6398657495,7088127,174.5799844776,4.2445052254,3.74062,4.2347532631,4.8273500327,256.5403662219,526839,52.3905503742,0.1322315258,7.9904995464,448.0629022213,443164,53.2617207263
997,25444,session_2,anat_1,HNU_1,3.6622384035,4017811,13.2502327696,15.0471046523,142.6232900206,198248,50.1069633523,0.3566181756,226.6344211914,99.2127127273,7516525,181.8090754917,4.296011896,3.77424,4.3072087215,4.8772169182,270.6176492228,543650,54.8569339158,0.1466305906,7.4876203651,469.9952883742,440400,52.8507070462
998,25445,session_5,anat_1,HNU_1,2.6442806024,4519148,9.1584840729,20.698962878,151.4193895901,238561,42.701553775,0.3740598914,617.0886104192,122.7845820337,7015188,202.7159543201,4.3512571178,3.86163,4.2856236301,4.9780565669,262.8183553142,550707,51.9370614728,0.1259825967,13.406649076,452.3894771581,493916,53.7403804044
999,25445,session_6,anat_1,HNU_1,2.0918543183,5382315,9.5217677492,21.4611785964,152.2031182167,211916,49.1190110635,0.3732745806,755.6500455342,148.4006272075,6152021,223.3422361051,4.2493917557,3.77399,4.264970343,4.7671923422,275.6855173032,579892,55.1097714523,0.0878831878,15.5854071551,480.0338755222,502162,55.065679868
1000,25445,session_10,anat_1,HNU_1,3.9071864707,4209259,12.726885595,16.1186003114,148.3644404013,237438,48.958989246,0.3740657268,345.2691272552,124.9636080163,7325077,213.7670962426,4.4063397939,3.91654,4.4129121834,4.9499898044,279.3744579589,562688,56.8892331249,0.1519286411,9.818867867,484.514040074,494335,60.2590724311
1001,25445,session_3,anat_1,HNU_1,3.3706207144,4899537,11.6732847451,16.1870813471,145.2165074635,263081,44.6207356079,0.3787744087,414.9629710643,132.7889266172,6634799,209.1373566029,4.3932040691,3.83727,4.4076797443,5.0131681789,263.6812344922,561008,51.3422213698,0.1389443533,11.3754551111,452.6376442488,499051,54.0290726817
1002,25445,session_9,anat_1,HNU_1,3.0963199369,5166216,10.5457592249,19.5027939209,149.1046449614,236256,52.0330511435,0.3747658046,575.4908383311,143.3006830874,6368120,221.6070715049,4.2159276585,3.754,4.2450543076,4.7022220365,279.2974364045,576456,55.8166955739,0.1234419931,13.5884652809,484.969205306,499664,55.9166068698
1003,25445,session_8,anat_1,HNU_1,2.3494961615,5295728,9.9210226091,19.446824094,155.6132692154,250580,44.5987370076,0.3739526605,638.1859590823,141.5280802622,6238608,215.4375998946,4.2942238932,3.8034,4.3042494751,4.837108378,272.3020867757,538630,53.2163216726,0.1010027328,14.2654730101,465.2344682875,496114,56.3896722931
1004,25445,session_1,anat_1,HNU_1,3.7946000116,4404407,13.4084796189,14.9533304366,167.6253325178,276301,46.9021999013,0.3807787991,354.4775459881,136.6947030023,7129929,224.2172832944,4.4194145642,3.95532,4.3278824878,5.0424022566,293.8952081436,547867,54.1779970204,0.1377150204,10.1946459917,494.396634538,497168,55.2235106672
1005,25445,session_7,anat_1,HNU_1,3.7979111686,3750244,11.5193822677,16.3496897307,163.3540185921,307981,42.4982506143,0.3809754716,389.6558114992,119.6947570133,7784092,207.538937831,4.6806255137,4.06271,4.613854229,5.4705611791,281.4863000041,541606,51.5482643677,0.1654532345,10.3907270573,469.8246259704,491806,53.6143299082
1006,25445,session_4,anat_1,HNU_1,3.7350418582,4586999,11.1629998535,17.4327802886,146.2409180237,245266,45.4548446723,0.3762700789,430.4525973882,127.2234933998,6947337,208.7132608376,4.4402407327,3.88054,4.408130287,5.1176736068,266.0942600845,572883,52.9577655802,0.1662025651,11.396891075,460.6963838913,499183,55.6596159903
1007,25445,session_2,anat_1,HNU_1,2.6902610116,5077031,10.6963730319,17.2565123674,160.9543271877,290720,44.6421939015,0.3766769339,549.1287613464,140.4028964138,6457305,217.2315348935,4.3269362165,3.83026,4.3110588137,4.9060414116,279.4637545226,523486,50.820260049,0.1113310122,13.1262153998,464.0458480334,492911,53.0702006099
1008,25446,session_5,anat_1,HNU_1,3.3128631364,3753295,11.2355786193,17.8177411886,150.4588561683,219875,55.4879706791,0.4039440707,333.3770047408,113.5248136359,7781041,181.463379777,4.0073611994,3.59566,4.1666803565,4.2954229339,284.9030437289,593154,55.1821387717,0.139768923,10.1040469283,485.0956756714,508102,54.3109726675
1009,25446,session_6,anat_1,HNU_1,4.361240361,4531927,12.7736615392,15.5096499343,162.2431406973,208476,50.7446709577,0.4074779163,277.524877765,125.7817114823,7002409,186.6407385149,3.9580793732,3.51957,4.1265820559,4.2694757701,289.3212453044,526554,55.1432760769,0.1803003446,9.8469582192,487.4362641566,491466,54.3760962801
1010,25446,session_10,anat_1,HNU_1,2.0844985372,4873031,9.2399867032,21.4705601842,150.7758319548,216418,51.1702293861,0.4014502801,570.3139359837,129.1718799597,6661305,185.8985147566,3.861547542,3.46677,3.984958053,4.1680627034,278.2442880834,546314,56.0440871341,0.0895311358,13.9796608057,476.6319786948,497156,59.255077445
1011,25446,session_3,anat_1,HNU_1,4.4169200873,4168136,12.5957474916,15.6609044104,150.6978130388,216922,52.3972356755,0.40430693,257.566089335,116.056332566,7366200,180.2976450175,3.9871140999,3.56781,4.1459144337,4.2850297329,280.0272610955,564284,54.3886297309,0.1814751246,9.2139297523,477.2880585389,501957,54.0665691253
1012,25446,session_9,anat_1,HNU_1,2.4200253017,5074419,9.0620728446,22.2216363005,155.5042840119,212301,52.9950107124,0.4052405674,635.9375271063,138.1897034641,6459917,192.1603293965,3.8210736612,3.42572,3.9621646881,4.1102806018,285.5908524376,568851,55.2377235448,0.1134825484,15.2492377664,486.9649393199,510629,57.0317698221
1013,25446,session_8,anat_1,HNU_1,3.4449478359,3932404,11.2460386465,17.5219021617,145.267891149,217398,52.3498052562,0.4010932564,317.9132386512,111.6787321329,7601932,177.7129088052,3.9915434704,3.55879,4.1529797625,4.302897847,276.7007481769,581146,54.4573266646,0.144312741,9.9304951408,473.7527370471,509308,54.6267491589
1014,25446,session_1,anat_1,HNU_1,2.426456935,4888340,9.8099906039,20.2034446381,169.8738018689,232967,50.2177161949,0.4019576818,521.8102814141,132.0596519804,6645996,189.5750009333,3.8779037037,3.48488,4.0287016537,4.1537272538,293.2894365819,539759,55.1025421995,0.1022038156,13.4617511181,491.4850386483,504032,56.9688343559
1015,25446,session_7,anat_1,HNU_1,1.8288351179,5132448,8.8110527802,22.6329120343,156.672234938,216704,53.8050835591,0.4046519291,672.197320509,137.0677885936,6401888,189.0357472937,3.8342093861,3.42815,3.9586422633,4.1535531805,285.8171682657,563365,55.1079030748,0.075048398,15.5563463315,485.2369507689,507118,55.3730786545
1016,25446,session_4,anat_1,HNU_1,3.1506976344,3970730,10.5927759108,17.3996478978,141.5170287277,215019,50.011557808,0.4023995849,322.792927985,106.2859648176,7563606,167.9034725591,3.9640427688,3.5342,4.1129633788,4.2851730874,262.6190131479,534609,51.8257448355,0.1389102256,10.0338160377,446.9295842558,497758,52.2247036997
1017,25446,session_2,anat_1,HNU_1,1.8961651193,4860583,8.7066869666,21.600619952,148.7648855673,214755,50.7643000398,0.4014366994,605.2248424971,125.2031224699,6673753,180.1502767445,3.848584522,3.44852,3.9642023699,4.169793197,271.5081762322,554473,52.4470166152,0.0824859898,14.380110707,459.5780124381,503612,53.1369896831
1018,25447,session_5,anat_1,HNU_1,1.9646265538,4802128,8.7484971824,22.7775770032,132.9035078864,237750,55.5568708325,0.429401686,713.4530783382,144.7086018208,6732208,191.1481301591,3.7478468207,3.36132,3.8824186296,4.0339750512,270.5293968592,623536,55.0283203473,0.0861280666,16.540966843,469.7989650944,523526,56.3293695287
1019,25447,session_6,anat_1,HNU_1,2.3849953051,4932396,9.480031727,20.9282437525,137.2311631901,259691,54.1873030766,0.430737404,600.6625068239,146.2952164838,6601940,190.021544166,3.7431939499,3.35343,3.8786914127,4.0322957557,271.1611992124,626678,53.874060115,0.1027271533,15.4319332146,469.5616139768,538149,55.068829069
1020,25447,session_10,anat_1,HNU_1,1.9860211479,4591498,9.722011494,21.2707885014,159.7257164805,223907,51.8314811596,0.4228012203,586.5264633651,141.1688411888,6942838,194.78383775,3.8920858166,3.48765,4.0303399908,4.1944296912,298.1720753622,537776,58.3530333354,0.0770197439,14.5205383964,504.9669256598,483668,56.8380496479
1021,25447,session_3,anat_1,HNU_1,3.2976976023,4323165,11.6760863047,16.0306760999,152.0796158334,233961,47.558797148,0.427754284,330.9314898699,127.8329845354,7211171,180.2539985361,3.8493058186,3.43532,4.0089187331,4.1414499651,273.8728943094,501142,52.0421412884,0.1317601803,10.9482733511,461.0484519741,485780,50.1200443041
1022,25447,session_9,anat_1,HNU_1,3.5616807751,4279910,11.2224667718,16.9498329917,151.8922399595,248942,47.4307381757,0.4309362693,367.698079584,131.0342703363,7254426,184.1591518703,3.8387911432,3.4233,3.9937641149,4.1376715502,272.9020022153,547094,52.1457651133,0.1529826562,11.6760666795,463.1209397524,510560,51.2374321064
1023,25447,session_8,anat_1,HNU_1,3.3628012547,4289309,11.0835135895,16.7553802276,157.00721235,260664,46.6469697409,0.4318239658,373.824129071,130.3665639126,7245027,182.370504321,3.8625837709,3.4431,4.0231722659,4.1602089249,278.7108621144,493090,51.9575477965,0.1412213482,11.7622054468,464.4193465649,491250,50.3742031903
1024,25447,session_1,anat_1,HNU_1,2.9747132895,4806312,11.3734109335,16.8700120502,149.1216307291,253727,49.6846775586,0.4330118522,398.8595121584,142.2793162752,6728024,187.1235018357,3.797514693,3.40025,3.9480647494,4.079459385,274.025101727,551476,52.907263279,0.1171994244,12.5098193591,465.8946812265,510080,52.7047407509
1025,25447,session_7,anat_1,HNU_1,3.3207681825,3835331,11.9693833932,16.4255515162,159.7905298854,240335,50.9028269918,0.4287294062,324.6888363516,125.9962320567,7699005,185.3007241686,3.9641748372,3.53648,4.116629158,4.2790293233,285.9387619787,562559,54.8462442339,0.1296386153,10.5265432577,482.5424855215,512657,53.4000252327
1026,25447,session_4,anat_1,HNU_1,2.0557425853,5022927,8.6275282008,21.4461346301,147.0152996248,234777,47.5820202025,0.4296571729,670.1345216004,140.8928675334,6511409,181.5889073073,3.7281787903,3.31217,3.8633524816,4.0496109309,266.0626074712,529793,51.6602337221,0.093477568,16.3306180234,451.0897387911,502280,50.2848222675
1027,25447,session_2,anat_1,HNU_1,3.0985913172,5143755,10.3066850126,18.2579199631,135.4784373028,236079,49.9613613099,0.4261395251,461.0457660492,141.2303991752,6390581,183.2465593688,3.7004139519,3.31881,3.8443170524,3.9714622511,259.3974114773,550198,51.7899628314,0.130290809,13.7027957101,447.5760415217,495933,51.9603540192
1028,25448,session_5,anat_1,HNU_1,3.2562549939,3734265,11.1103201711,17.3191848388,150.8511503725,303380,46.0529216996,0.4098800372,297.6920633172,107.086110009,7800071,168.8985701202,4.2883519296,3.88028,4.3350809314,4.6882654523,276.3882930623,545181,55.0149506649,0.1356641802,9.638436009,468.8099817248,528586,57.7829049945
1029,25448,session_6,anat_1,HNU_1,4.3328552424,4032627,12.8790358496,16.0484260236,160.0534039163,274287,50.9362582219,0.410341604,257.4282785521,118.7380488787,7501709,183.1812693392,4.2277731768,3.8576,4.2554577482,4.6033176735,294.1696329461,566647,58.15904455,0.1683046808,9.2194827521,500.8578870335,531556,58.8973882003
1030,25448,session_10,anat_1,HNU_1,2.0702042303,4967104,10.2665290223,20.556179398,144.7196794723,261943,52.4819097504,0.403645932,467.4912108935,130.6987554258,6567232,185.2485758926,4.0931954913,3.72268,4.0741552686,4.5216158501,281.5256853206,598552,60.2964795316,0.0736986783,12.7305689334,492.5662976984,527507,65.2591650203
1031,25448,session_3,anat_1,HNU_1,2.8665893257,4212873,10.7480742527,18.6940792803,162.9491715756,257356,49.8269698686,0.4109140799,379.6791968413,120.2657846926,7321463,180.6313993169,4.1419388849,3.7775,4.1729162771,4.5078435789,289.4878532372,533105,57.1137753815,0.1144615563,11.1895193376,490.4132054285,526329,58.6918717193
1032,25448,session_9,anat_1,HNU_1,2.978620774,3930676,10.0199410233,19.6547374262,162.0121683747,289521,47.9907283767,0.4090561417,406.8434633248,114.3640713066,7603660,177.4356754045,4.1526364242,3.80363,4.1693119355,4.515523284,289.0858934868,520086,56.4178066648,0.1297049159,11.4136471503,486.0252033266,523542,58.8523070577
1033,25448,session_8,anat_1,HNU_1,2.7322224799,5341528,11.8469130819,17.6617542498,147.8271545555,255714,54.5245475554,0.4084345773,386.1514073225,143.0765791281,6192808,191.7049789841,4.0378588375,3.64549,4.049477816,4.4596355096,288.7582953949,593944,58.9089592813,0.0992785211,12.0771190046,497.9955628662,538636,61.6885288606
1034,25448,session_1,anat_1,HNU_1,3.4958491768,4056111,11.6763641919,17.4733238532,148.4187983686,260629,52.4804621457,0.4115387565,304.3927903344,116.6146905182,7478225,178.1272868142,4.1207063521,3.76616,4.1491911079,4.4776674574,282.7586877954,564729,57.6014454549,0.1359706379,9.9872433406,486.783580748,528465,60.5005243011
1035,25448,session_7,anat_1,HNU_1,3.1145460694,4903216,10.8299295194,18.2679465897,145.1670481424,261703,50.0371979596,0.4077227578,375.281197063,125.819266697,6631120,178.7203300357,4.1749356632,3.76138,4.2178579117,4.586790948,276.3202441807,574165,57.4627334221,0.1303583199,11.6177364287,474.1608182104,534728,61.4986630043
1036,25448,session_4,anat_1,HNU_1,2.7366502983,5065799,12.0763791186,16.3079610503,166.0587468432,317566,50.5027714706,0.41428379,360.140628961,139.6081766068,6468537,189.4261164211,4.163191736,3.8211,4.226213431,4.4682777378,300.4734816332,531311,57.1308020501,0.0969616047,11.5604334077,497.414601928,529163,61.2705412309
1037,25448,session_2,anat_1,HNU_1,3.6192225545,5126400,12.9703914235,15.4881377622,146.6259441256,291010,51.08031422,0.4114466978,281.9596308184,133.3054852016,6407936,183.0099400559,4.1938925562,3.76448,4.2044645059,4.6605263572,281.1787805391,599478,56.6942754925,0.1318601748,10.2776763514,482.0659897357,543827,62.0856114816
1038,25449,session_5,anat_1,HNU_1,4.4418048056,4593725,12.4103668357,15.0132144144,147.8042444851,292615,53.4289146709,0.4316929333,311.4766018684,137.7444165904,6940611,187.757505893,3.9279779403,3.46694,4.0614786353,4.3040549225,270.3035454988,609477,54.0306194941,0.1839661712,11.0991414206,456.6230437649,617321,62.0614782701
