"","subject","site","site.name","session","scan","falff_50","falff_75","falff_90","falff_fwhm","falff_mean","reho_50","reho_75","reho_90","reho_fwhm","reho_mean","vmhc_50","vmhc_75","vmhc_90","vmhc_fwhm","vmhc_mean","global"
"20","0003012","4","BMB","1","2",0.681814789772034,0.701987206935883,0.721471339464188,12.0323,0.685144424438477,0.104079760611057,0.159495696425438,0.219842754304409,12.0181,0.12105305492878,0.361708551645279,0.488905034959316,0.589271819591522,11.7594,0.371735334396362,"All Sites"
"21","0003013","4","BMB","1","2",0.676986157894135,0.706671476364136,0.733289492130279,12.0264,0.678885400295258,0.115467272698879,0.171079598367214,0.226384073495865,12.052,0.12964428961277,0.395187735557556,0.535288780927658,0.657369041442871,11.8768,0.399684131145477,"All Sites"
"22","0003013","4","BMB","1","1",0.699005424976349,0.73523223400116,0.767796301841736,12.0302,0.701336205005646,0.120839975774288,0.181333296000957,0.250012522935867,12.0419,0.139350607991219,0.42807948589325,0.580058157444,0.695568001270294,12.0001,0.423114836215973,"All Sites"
"23","0003014","4","BMB","1","1",0.663021624088287,0.689503133296967,0.718215978145599,12.0536,0.667467713356018,0.0992654338479042,0.155946046113968,0.21803258061409,12.0589,0.118678689002991,0.303291454911232,0.437882028520107,0.568632113933563,11.9747,0.325290143489838,"All Sites"
"24","0003014","4","BMB","1","2",0.660912841558456,0.683659449219704,0.705762380361557,12.0214,0.664241015911102,0.101287581026554,0.157520577311516,0.212039679288864,12.0416,0.118587143719196,0.323772132396698,0.468483060598373,0.603627300262451,11.9956,0.340000003576279,"All Sites"
"25","0003015","4","BMB","1","2",0.671595573425293,0.700365722179413,0.727046000957489,12.031,0.673396170139313,0.132849618792534,0.199071168899536,0.259753477573395,12.0348,0.146216586232185,0.403524219989777,0.588234603404999,0.709564912319183,12.0022,0.412260413169861,"All Sites"
"26","0003015","4","BMB","1","1",0.667185723781586,0.693855479359627,0.719139158725739,12.0183,0.668665111064911,0.124255947768688,0.178985368460417,0.234042853116989,12.0549,0.136147022247314,0.379731774330139,0.559092193841934,0.680628836154938,12.0014,0.391807556152344,"All Sites"
"27","0003016","4","BMB","1","1",0.688206195831299,0.714963644742966,0.740663623809815,12.011,0.69299578666687,0.109911605715752,0.177208006381989,0.24646693021059,12.0225,0.131307914853096,0.380978643894196,0.539358198642731,0.673282492160797,11.8824,0.397284239530563,"All Sites"
"28","0003016","4","BMB","1","2",0.690624177455902,0.720932751893997,0.747542071342468,12.0126,0.696564078330994,0.102081194519997,0.168021939694881,0.240741050243378,12.049,0.125667497515678,0.339628040790558,0.48680505156517,0.617405378818512,11.9121,0.360154062509537,"All Sites"
"29","0003017","4","BMB","1","1",0.653751969337463,0.673729419708252,0.694603550434113,12.0108,0.655024290084839,0.10690501332283,0.169083476066589,0.231549823284149,12.0152,0.126102432608604,0.355731874704361,0.511593550443649,0.652662813663483,11.9776,0.372658759355545,"All Sites"
