"","uniqueid","subid","site","site.name","session","scan","efc","fber","fwhm","gsr","dvars","quality","global"
"151","NYU_org_0025000_session_1_rest_1","0025000",24,"NYU 2",1,1,0.474674506263154,95.2125061058527,1.85154286950946,0.0213940839021796,1.01580543854763,0.0101609090555556,"All Sites"
"152","NYU_org_0025001_session_1_rest_1","0025001",24,"NYU 2",1,1,0.481204693078213,150.156966175798,2.09139369640618,0.0132316408391754,0.92456671089289,0.0119868475555556,"All Sites"
"153","NYU_org_0025002_session_1_rest_1","0025002",24,"NYU 2",1,1,0.452537663417366,177.226586761829,2.29891794873195,0.0152470509145225,0.922569633397324,0.00873614827777777,"All Sites"
"154","NYU_org_0025003_session_1_rest_1","0025003",24,"NYU 2",1,1,0.465178582601451,154.062038384958,2.14405082138886,0.0108624194892469,1.11501398857129,0.021042896,"All Sites"
"155","NYU_org_0025004_session_1_rest_1","0025004",24,"NYU 2",1,1,0.504792677584731,122.812273526299,1.9125133210049,0.0118324222465041,1.05098073755183,0.0115572593333333,"All Sites"
"156","NYU_org_0025005_session_1_rest_1","0025005",24,"NYU 2",1,1,0.465010376483755,147.042861195956,1.93343443559513,0.0111056369509783,1.02001829981355,0.0133774267777778,"All Sites"
"157","NYU_org_0025006_session_1_rest_1","0025006",24,"NYU 2",1,1,0.508491879946055,107.947794021325,2.16668305782962,0.00872429453990119,1.00472748066055,0.0134427560555556,"All Sites"
"158","NYU_org_0025007_session_1_rest_1","0025007",24,"NYU 2",1,1,0.543501400302362,113.629481014526,1.85050711079639,0.0152208861107266,1.06733449532557,0.0124159866666667,"All Sites"
"159","NYU_org_0025008_session_1_rest_1","0025008",24,"NYU 2",1,1,0.451508887367512,174.475202627839,2.17447850498585,0.00794639796160788,0.986275517381938,0.0106709006111111,"All Sites"
"160","NYU_org_0025009_session_1_rest_1","0025009",24,"NYU 2",1,1,0.521595674339908,98.9880272537406,1.88575938561454,0.014046815236409,1.07365867678606,0.0176579744444444,"All Sites"
"161","NYU_org_0025010_session_1_rest_1","0025010",24,"NYU 2",1,1,0.466203460650924,177.224449070374,1.89615317899326,0.0119426196249827,0.97805280751051,0.0342188811111111,"All Sites"
"162","NYU_org_0025011_session_1_rest_1","0025011",24,"NYU 2",1,1,0.459029264962834,122.203828595587,1.90354280256016,0.0101390416849273,1.02570707627885,0.0228944294444444,"All Sites"
"163","NYU_org_0025012_session_1_rest_1","0025012",24,"NYU 2",1,1,0.500642195331226,100.970670559008,1.87071349130392,0.013705347774143,1.08243243428173,0.0120255145,"All Sites"
"164","NYU_org_0025013_session_1_rest_1","0025013",24,"NYU 2",1,1,0.50178060880951,141.120604714794,2.08043948802852,0.00930156451331418,0.95229061589746,0.0104970281111111,"All Sites"
"165","NYU_org_0025014_session_1_rest_1","0025014",24,"NYU 2",1,1,0.454909621319936,158.358941025584,2.13760004343906,0.0130325560928427,1.06025705219677,0.00992369238888889,"All Sites"
"166","NYU_org_0025015_session_1_rest_1","0025015",24,"NYU 2",1,1,0.47745106673689,153.831284138854,1.87098908792055,0.0118810228239778,1.07952835345036,0.0131757701666667,"All Sites"
"167","NYU_org_0025016_session_1_rest_1","0025016",24,"NYU 2",1,1,0.514292153854376,111.027764838626,2.00829980222375,0.0151119490404519,0.873712829445099,0.0195169462777778,"All Sites"
"168","NYU_org_0025017_session_1_rest_1","0025017",24,"NYU 2",1,1,0.451733293769178,171.099432322258,1.8220934024748,0.00833581524578252,1.13821836210695,0.0199956360555555,"All Sites"
"169","NYU_org_0025018_session_1_rest_1","0025018",24,"NYU 2",1,1,0.493682093613414,102.591872557486,1.85154286950946,0.0128560086429329,1.09438391888388,0.0166225895,"All Sites"
"170","NYU_org_0025019_session_1_rest_1","0025019",24,"NYU 2",1,1,0.462111991162677,151.572174984733,1.80411299464009,0.0151629605988374,1.0439444156845,0.0168749062777778,"All Sites"
"171","NYU_org_0025020_session_1_rest_1","0025020",24,"NYU 2",1,1,0.51291443275778,137.124110001389,1.91611727676089,0.0117206306455718,1.06306087469825,0.0107012233888889,"All Sites"
"172","NYU_org_0025021_session_1_rest_1","0025021",24,"NYU 2",1,1,0.482914533675604,122.666618948081,1.93365854712954,0.0194903376258628,1.06054850816397,0.0182499966666667,"All Sites"
"173","NYU_org_0025022_session_1_rest_1","0025022",24,"NYU 2",1,1,0.474198555482488,105.712613734521,2.08694477959479,0.0246938895003518,0.972728212939582,0.0118327202777778,"All Sites"
"174","NYU_org_0025023_session_1_rest_1","0025023",24,"NYU 2",1,1,0.525755827581699,111.234886990333,2.06675066245581,0.00971333413929328,0.997207567505244,0.00945825316666667,"All Sites"
"175","NYU_org_0025024_session_1_rest_1","0025024",24,"NYU 2",1,1,0.53245362841313,127.779021225186,1.92871900776986,0.0182097980475887,0.989678575481915,0.017320397,"All Sites"
"176","NYU_org_0025025_session_1_rest_1","0025025",24,"NYU 2",1,1,0.492973447012551,160.184573682364,1.92773473413902,0.011937093594218,0.958221650344898,0.0185083872222222,"All Sites"
"177","NYU_org_0025026_session_1_rest_1","0025026",24,"NYU 2",1,1,0.488281438756785,106.202950362701,1.810881768686,0.0169650984363995,1.00665228038022,0.0144608798888889,"All Sites"
"178","NYU_org_0025027_session_1_rest_1","0025027",24,"NYU 2",1,1,0.516440396140157,72.3259629743721,1.93071784037402,0.0297813624408303,0.858402627948143,0.0202950511111111,"All Sites"
"179","NYU_org_0025028_session_1_rest_1","0025028",24,"NYU 2",1,1,0.51388429472593,107.388592490929,1.89417554612884,0.0286585855106136,1.06978407007658,0.0111170393888889,"All Sites"
"180","NYU_org_0025029_session_1_rest_1","0025029",24,"NYU 2",1,1,0.538605906558366,70.5795920465746,1.75113181649279,0.0578259201666879,0.929441942679557,0.016810205,"All Sites"
"181","NYU_org_0025030_session_1_rest_1","0025030",24,"NYU 2",1,1,0.484093851486998,117.816805493379,1.91338251033429,0.0191847160775572,0.965673164345728,0.0136645932777778,"All Sites"
"182","NYU_org_0025031_session_1_rest_1","0025031",24,"NYU 2",1,1,0.457698418554361,113.042784809128,2.18000557998979,0.0289090669221562,1.01865985519123,0.00687982433333333,"All Sites"
"183","NYU_org_0025032_session_1_rest_1","0025032",24,"NYU 2",1,1,0.524059605314753,97.5548549942987,1.74647695935249,0.0298191999686954,1.06114743404628,0.0121703232777778,"All Sites"
"184","NYU_org_0025033_session_1_rest_1","0025033",24,"NYU 2",1,1,0.54399392992009,68.4020856737535,1.84826902398658,0.0363037553772486,1.03422719767603,0.0140480155555555,"All Sites"
"185","NYU_org_0025034_session_1_rest_1","0025034",24,"NYU 2",1,1,0.509789371313295,111.954757298894,1.81236272193363,0.0247059300257569,0.948753765516221,0.0156946211111111,"All Sites"
"186","NYU_org_0025035_session_1_rest_1","0025035",24,"NYU 2",1,1,0.497942608029566,95.3262753142378,1.90326417740928,0.0316538822204253,1.03164557869119,0.0123088966666667,"All Sites"
"187","NYU_org_0025036_session_1_rest_1","0025036",24,"NYU 2",1,1,0.466128806542366,109.66826776104,1.94394950650672,0.0237581590635907,0.971721832969121,0.00926814633333334,"All Sites"
"188","NYU_org_0025037_session_1_rest_1","0025037",24,"NYU 2",1,1,0.495185093481741,85.7843543762938,1.92584795730206,0.0308470204208758,0.896466336233257,0.0162031389444444,"All Sites"
"189","NYU_org_0025038_session_1_rest_1","0025038",24,"NYU 2",1,1,0.467606050003114,125.367203743865,1.98617030246828,0.0225754484415827,1.00780079613832,0.0140563107222222,"All Sites"
"190","NYU_org_0025039_session_1_rest_1","0025039",24,"NYU 2",1,1,0.492446378150942,100.922153503112,1.78001191908869,0.0201903768320183,0.947507055986292,0.0172741124444445,"All Sites"
"191","NYU_org_0025040_session_1_rest_1","0025040",24,"NYU 2",1,1,0.454265513763351,129.970294480719,1.92014825584595,0.0042049139026694,1.01501985849471,0.0170553541666667,"All Sites"
"192","NYU_org_0025041_session_1_rest_1","0025041",24,"NYU 2",1,1,0.474183407556957,134.98840123041,1.70560083259737,0.0154891500433432,1.03244250680091,0.0136830962777778,"All Sites"
"193","NYU_org_0025042_session_1_rest_1","0025042",24,"NYU 2",1,1,0.456361799157982,115.765401813809,1.76479050595457,0.0174483450895774,0.970547767621183,0.0125911307777778,"All Sites"
"194","NYU_org_0025043_session_1_rest_1","0025043",24,"NYU 2",1,1,0.471948471769037,142.836282826845,1.78371581647488,0.0148606806886153,0.792135333383945,0.0335815,"All Sites"
"195","NYU_org_0025044_session_1_rest_1","0025044",24,"NYU 2",1,1,0.498868654499765,98.1477400401705,1.91619904718561,0.0216493588844864,0.997969439602162,0.0141900115555556,"All Sites"
"196","NYU_org_0025045_session_1_rest_1","0025045",24,"NYU 2",1,1,0.447152699245814,155.965404161396,1.61853350148062,0.0130551259153831,1.08420032897777,0.0119131997777778,"All Sites"
"197","NYU_org_0025046_session_1_rest_1","0025046",24,"NYU 2",1,1,0.494905276264536,100.16448878094,1.79017568002743,0.0159159444126519,1.01768334625539,0.0114486275,"All Sites"
"198","NYU_org_0025047_session_1_rest_1","0025047",24,"NYU 2",1,1,0.482248024952274,121.23148219134,1.91853707562563,0.0158279011550336,0.915396788257076,0.0155056933888889,"All Sites"
"199","NYU_org_0025048_session_1_rest_1","0025048",24,"NYU 2",1,1,0.455404470001183,162.320717222205,1.91117773740121,0.0164037341598065,0.963287153496959,0.0106074722222222,"All Sites"
"200","NYU_org_0025049_session_1_rest_1","0025049",24,"NYU 2",1,1,0.521415083436193,74.9095463658442,1.81348327960566,0.0386340765495497,1.04090608039055,0.0121124497777778,"All Sites"
"201","NYU_org_0025050_session_1_rest_1","0025050",24,"NYU 2",1,1,0.541317779962492,101.408513384956,1.71613104618021,0.0204187093044337,1.05382420049538,0.0125211844444444,"All Sites"
"202","NYU_org_0025051_session_1_rest_1","0025051",24,"NYU 2",1,1,0.452488124273287,122.277748597238,1.94960680848335,0.0174645403617016,1.02810104459913,0.0125396053333333,"All Sites"
"203","NYU_org_0025052_session_1_rest_1","0025052",24,"NYU 2",1,1,0.532364665189251,87.1847417485405,1.85779982126733,0.0248294255115127,1.03060402719271,0.0128118097222222,"All Sites"
"204","NYU_org_0025053_session_1_rest_1","0025053",24,"NYU 2",1,1,0.492968167442415,72.3410223098164,1.66900705326996,0.0290841327847386,0.983315099856208,0.0155335727222222,"All Sites"
"205","NYU_org_0025054_session_1_rest_1","0025054",24,"NYU 2",1,1,0.488571272354715,121.536451952174,1.69113352449119,0.0182012344110248,0.970319709263702,0.0340382616666667,"All Sites"
"206","NYU_org_0025055_session_1_rest_1","0025055",24,"NYU 2",1,1,0.52680779426673,76.7993638898,2.04941215465027,0.0147850640970376,0.932131829179435,0.0134363702222222,"All Sites"
"207","NYU_org_0025056_session_1_rest_1","0025056",24,"NYU 2",1,1,0.507492166202837,98.4497734291455,1.96469193757628,0.0287827283033846,1.04617961134794,0.00909490144444445,"All Sites"
"208","NYU_org_0025057_session_1_rest_1","0025057",24,"NYU 2",1,1,0.464483949065247,125.728458172131,1.70139116999164,0.0124928721930748,1.03287105965274,0.0123659417222222,"All Sites"
"209","NYU_org_0025058_session_1_rest_1","0025058",24,"NYU 2",1,1,0.488962898038537,144.241377130645,1.83258727364665,0.0124251812374602,0.97956110631791,0.0129065650555556,"All Sites"
"210","NYU_org_0025059_session_1_rest_1","0025059",24,"NYU 2",1,1,0.475739992595075,146.429144871611,1.9731082342535,0.00669292302393798,1.04845260709228,0.0137475766666667,"All Sites"
"211","NYU_org_0025060_session_1_rest_1","0025060",24,"NYU 2",1,1,0.502216395383722,159.008605397197,1.88595610417778,0.0205730959918736,1.08933723127225,0.011548338,"All Sites"
"212","NYU_org_0025061_session_1_rest_1","0025061",24,"NYU 2",1,1,0.520023003882498,76.3337147941916,1.8226960807903,0.033007993131786,1.05034236619151,0.032985855,"All Sites"
"213","NYU_org_0025062_session_1_rest_1","0025062",24,"NYU 2",1,1,0.495275191566491,113.083119998694,1.75465703035831,0.0232671884296854,1.10752838059985,0.0119224946111111,"All Sites"
"214","NYU_org_0025063_session_1_rest_1","0025063",24,"NYU 2",1,1,0.489723304163444,150.58524638176,2.06072978713778,0.0138136328754853,0.988970360760122,0.0380464538888889,"All Sites"
"215","NYU_org_0025064_session_1_rest_1","0025064",24,"NYU 2",1,1,0.508576550435338,108.950416336645,2.03080786876032,0.0167021758585039,1.00954479164151,0.0107688378333333,"All Sites"
"216","NYU_org_0025065_session_1_rest_1","0025065",24,"NYU 2",1,1,0.513924656299493,128.709720377886,1.95609998591263,0.012926299404463,1.03847049658871,0.0110963465555556,"All Sites"
"217","NYU_org_0025066_session_1_rest_1","0025066",24,"NYU 2",1,1,0.492402661336546,145.191226561059,2.04329754400208,0.0202767677781153,0.984519384083895,0.0160154666666667,"All Sites"
"218","NYU_org_0025067_session_1_rest_1","0025067",24,"NYU 2",1,1,0.493723738073178,158.159533348623,1.88658603930152,0.0116429226317513,1.10471838448335,0.0107253508333333,"All Sites"
"219","NYU_org_0025068_session_1_rest_1","0025068",24,"NYU 2",1,1,0.508829920460086,145.247340182928,1.88992954111212,0.0100061370690873,1.01738979111724,0.0120291176111111,"All Sites"
"220","NYU_org_0025069_session_1_rest_1","0025069",24,"NYU 2",1,1,0.503478212646212,122.952929386038,2.05821610371133,0.0142084933051752,1.0713318285226,0.0147232836666667,"All Sites"
"221","NYU_org_0025070_session_1_rest_1","0025070",24,"NYU 2",1,1,0.518921843445827,99.1857122130447,1.93426728251353,0.0165603265559322,1.02179223262755,0.0129830563333333,"All Sites"
"222","NYU_org_0025071_session_1_rest_1","0025071",24,"NYU 2",1,1,0.523107506386312,98.6826091030144,1.8083771708623,0.0187160663815449,1.02707484654825,0.0151160366666667,"All Sites"
"223","NYU_org_0025072_session_1_rest_1","0025072",24,"NYU 2",1,1,0.51529566691442,118.809705068235,1.8455978567792,0.0159443946557754,1.00591418608247,0.0151664883333333,"All Sites"
"224","NYU_org_0025073_session_1_rest_1","0025073",24,"NYU 2",1,1,0.518408787648878,122.046325198812,1.92410655010904,0.00968332506363747,0.929808822493447,0.0227581744444444,"All Sites"
"225","NYU_org_0025074_session_1_rest_1","0025074",24,"NYU 2",1,1,0.47187169596407,148.374532299601,1.97477695662455,0.00899678953234134,0.821177189069648,0.0280547533333333,"All Sites"
"226","NYU_org_0025075_session_1_rest_1","0025075",24,"NYU 2",1,1,0.490489680643364,103.422012249091,2.04129265432942,0.0212839158241987,1.01562402978266,0.00931918327777778,"All Sites"
"227","NYU_org_0025076_session_1_rest_1","0025076",24,"NYU 2",1,1,0.494825589294727,95.1316012054969,1.72726999514704,0.0272626897580198,1.02172561102723,0.0138471418888889,"All Sites"
"228","NYU_org_0025077_session_1_rest_1","0025077",24,"NYU 2",1,1,0.508418360698367,89.3203954429564,1.74297294522671,0.0363750441414059,0.909290526602246,0.0258445405555555,"All Sites"
"229","NYU_org_0025078_session_1_rest_1","0025078",24,"NYU 2",1,1,0.521449375971188,93.7307699141697,1.68004606060659,0.0246890835897944,1.03242672041862,0.0154108216666667,"All Sites"
"230","NYU_org_0025079_session_1_rest_1","0025079",24,"NYU 2",1,1,0.486089775707269,127.364947271819,1.71485300472725,0.0213272333472,1.01261098294479,0.0162335444444444,"All Sites"
"231","NYU_org_0025080_session_1_rest_1","0025080",24,"NYU 2",1,1,0.458558889802965,156.74567699005,1.82945879776771,0.00678807975107634,0.98951867126822,0.00991755799999999,"All Sites"
"232","NYU_org_0025081_session_1_rest_1","0025081",24,"NYU 2",1,1,0.516386761628589,78.6594067454921,2.08772008436247,0.0283048632613857,0.989026093443737,0.0105362115555556,"All Sites"
"233","NYU_org_0025082_session_1_rest_1","0025082",24,"NYU 2",1,1,0.492743168939425,123.246462313084,1.85408078120989,0.0230690403345324,0.959408315643574,0.0107166658333333,"All Sites"
"234","NYU_org_0025083_session_1_rest_1","0025083",24,"NYU 2",1,1,0.482916606030237,113.447596290059,1.70711207118749,0.0127587140684445,0.915236021853605,0.02045762,"All Sites"
"235","NYU_org_0025084_session_1_rest_1","0025084",24,"NYU 2",1,1,0.499799437780554,132.561132470113,2.35263808923593,0.00762876800083055,1.16680520928289,0.0885401972222222,"All Sites"
"236","NYU_org_0025085_session_1_rest_1","0025085",24,"NYU 2",1,1,0.464518833701566,142.347455820939,1.73551972244058,0.00994937293769621,1.01563460058809,0.0146918147222222,"All Sites"
"237","NYU_org_0025086_session_1_rest_1","0025086",24,"NYU 2",1,1,0.474409294211933,138.282394042448,1.84748463361616,0.0136814381002897,1.02950042533275,0.0257823838888889,"All Sites"
"238","NYU_org_0025087_session_1_rest_1","0025087",24,"NYU 2",1,1,0.540007015657246,81.8426572298023,1.74034417749881,0.0200535218058301,1.0081476683462,0.0180968027777778,"All Sites"
"239","NYU_org_0025088_session_1_rest_1","0025088",24,"NYU 2",1,1,0.454459229579741,170.291662333358,2.06374923578376,0.0110288155463797,0.967180756883461,0.0111450022777778,"All Sites"
"240","NYU_org_0025089_session_1_rest_1","0025089",24,"NYU 2",1,1,0.529134752468702,97.9267279418637,1.7496720629849,0.018783079441681,1.08349909532779,0.01516863,"All Sites"
"241","NYU_org_0025090_session_1_rest_1","0025090",24,"NYU 2",1,1,0.464722960632897,144.673457299138,1.9887324424427,0.0109872173644882,0.983111192767699,0.0104004999444444,"All Sites"
"242","NYU_org_0025091_session_1_rest_1","0025091",24,"NYU 2",1,1,0.490596900324723,116.361633382785,1.83239647598898,0.00492100241112472,1.00995931949639,0.0160360338333333,"All Sites"
"243","NYU_org_0025092_session_1_rest_1","0025092",24,"NYU 2",1,1,0.524290771539864,72.6693172006983,1.85546179282731,0.0325402842566461,1.02796153671545,0.0129315759444444,"All Sites"
"244","NYU_org_0025093_session_1_rest_1","0025093",24,"NYU 2",1,1,0.518789755508874,91.9942330824375,1.75949965662203,0.0250347237522519,1.11698646224837,0.0131540183333333,"All Sites"
"245","NYU_org_0025094_session_1_rest_1","0025094",24,"NYU 2",1,1,0.479576315754603,141.705705931879,1.94993086164797,0.00976799541841002,1.05675312709357,0.0108441464444445,"All Sites"
"246","NYU_org_0025095_session_1_rest_1","0025095",24,"NYU 2",1,1,0.507211115441208,91.8710871931825,1.7428851177335,0.0192972740315141,1.10137452947746,0.0249556738888889,"All Sites"
"247","NYU_org_0025096_session_1_rest_1","0025096",24,"NYU 2",1,1,0.474433669049756,159.487950136392,2.03406051454346,0.01818591873481,1.08301016022558,0.0366872772222222,"All Sites"
"248","NYU_org_0025097_session_1_rest_1","0025097",24,"NYU 2",1,1,0.507008419421409,139.154068674731,1.86912351082334,0.0114088322681021,1.09626686974671,0.0136870871666667,"All Sites"
"249","NYU_org_0025098_session_1_rest_1","0025098",24,"NYU 2",1,1,0.441621732756202,134.318812075612,1.81940103552768,0.0102223920080728,1.04889946079246,0.0161686730555556,"All Sites"
"250","NYU_org_0025099_session_1_rest_1","0025099",24,"NYU 2",1,1,0.48340987577462,122.720487818773,1.78933071897203,0.0175648293235384,1.05348192235359,0.0132892709444444,"All Sites"
