"","site","site.name","uniqueid","subid","session","scan","snr","cnr","fber","efc","qi1","fwhm","global"
"635",24,"NYU 2","NYU_org_0025182_session_1_anat_1","0025182",1,1,12.8213968276978,11.300087928772,177.177100304642,0.398156323279575,0.0545386040661729,3.49383,"All Sites"
"637",24,"NYU 2","NYU_org_0025183_session_1_anat_1","0025183",1,1,11.4514799118042,9.27525997161865,139.227557896011,0.392123644667688,0.0735263004481129,3.689,"All Sites"
"638",24,"NYU 2","NYU_org_0025184_session_1_anat_1","0025184",1,1,13.602837562561,11.2387657165527,191.233150771003,0.40518695599888,0.0405267246614743,3.56457,"All Sites"
"639",24,"NYU 2","NYU_org_0025185_session_1_anat_1","0025185",1,1,14.4097356796265,13.6605262756348,246.922373712448,0.399591810951282,0.0467953742217697,3.44467,"All Sites"
"640",24,"NYU 2","NYU_org_0025186_session_1_anat_1","0025186",1,1,12.7057228088379,11.3068151473999,179.25312052034,0.392039660002352,0.0533113085190006,3.4758,"All Sites"
"641",25,"UPSM","PITT_org_0025234_session_1_anat_1","0025234",1,1,9.42862033843994,4.65113067626953,67.9800713509041,0.453184028309512,0.0886841817143175,3.47715,"All Sites"
"642",25,"UPSM","PITT_org_0025234_session_2_anat_1","0025234",2,1,9.84536457061768,4.87836170196533,75.7334288232883,0.44905840229609,0.0917861014177012,3.46968,"All Sites"
"643",25,"UPSM","PITT_org_0025235_session_1_anat_1","0025235",1,1,10.1438274383545,5.05094718933105,86.9251242925215,0.43269997954121,0.0991298116710569,3.28553,"All Sites"
"644",25,"UPSM","PITT_org_0025235_session_2_anat_1","0025235",2,1,10.5878820419312,5.22799348831177,95.552100759926,0.42946298244342,0.0743704515458614,3.33139,"All Sites"
"645",25,"UPSM","PITT_org_0025236_session_1_anat_1","0025236",1,1,13.2266788482666,6.7694296836853,131.386111144443,0.508036147449702,0.0960348053656946,3.385,"All Sites"
"646",25,"UPSM","PITT_org_0025236_session_2_anat_1","0025236",2,1,14.1700811386108,6.98783349990845,151.573278595092,0.506513796031431,0.0972002857412632,3.34835,"All Sites"
"647",25,"UPSM","PITT_org_0025237_session_1_anat_1","0025237",1,1,10.0828886032104,5.17674112319946,82.251019689107,0.430218264193446,0.0871233758508021,3.632,"All Sites"
"648",25,"UPSM","PITT_org_0025237_session_2_anat_1","0025237",2,1,10.2080049514771,5.17964172363281,84.2469616295942,0.430475729287322,0.104147530998057,3.52986,"All Sites"
"649",25,"UPSM","PITT_org_0025238_session_1_anat_1","0025238",1,1,11.2957239151001,5.98444318771362,91.5226286308642,0.476344360448268,0.110558955794967,3.62179,"All Sites"
"650",25,"UPSM","PITT_org_0025238_session_2_anat_1","0025238",2,1,10.2573013305664,5.1766414642334,80.9935185638093,0.467286760739508,0.103729747174525,3.4784,"All Sites"
"651",25,"UPSM","PITT_org_0025238_session_3_anat_1","0025238",3,1,10.4723224639893,5.10442447662354,83.7650273823958,0.469908359736454,0.0982988265461042,3.35196,"All Sites"
"652",25,"UPSM","PITT_org_0025239_session_1_anat_1","0025239",1,1,11.1669158935547,5.86871957778931,91.0006644554488,0.503991109283803,0.103113561082923,3.69517,"All Sites"
"653",25,"UPSM","PITT_org_0025239_session_2_anat_1","0025239",2,1,12.1410055160522,6.0423731803894,96.6220825984594,0.514446712010246,0.100646535115931,3.64027,"All Sites"
"654",25,"UPSM","PITT_org_0025239_session_3_anat_1","0025239",3,1,12.503927230835,6.47878837585449,104.929758055004,0.510939504252939,0.101345076208091,3.6853,"All Sites"
"655",25,"UPSM","PITT_org_0025240_session_1_anat_1","0025240",1,1,13.1784973144531,6.40643882751465,127.196181088159,0.456762164102854,0.109118615261566,3.77933,"All Sites"
"656",25,"UPSM","PITT_org_0025240_session_2_anat_1","0025240",2,1,12.9516096115112,6.15719223022461,121.087087345913,0.456659399725463,0.0917466696134991,3.73213,"All Sites"
"657",25,"UPSM","PITT_org_0025240_session_3_anat_1","0025240",3,1,12.1706819534302,5.96996545791626,104.877471998115,0.460243461838825,0.0914082279145265,3.63708,"All Sites"
"658",25,"UPSM","PITT_org_0025241_session_1_anat_1","0025241",1,1,12.7161989212036,7.07067632675171,131.177141890001,0.459327321786511,0.0887149519249395,3.17555,"All Sites"
"659",25,"UPSM","PITT_org_0025241_session_2_anat_1","0025241",2,1,10.0237560272217,5.58997058868408,83.0140415331528,0.461118564800368,0.0943332783667386,3.28894,"All Sites"
"660",25,"UPSM","PITT_org_0025242_session_1_anat_1","0025242",1,1,10.745156288147,5.10689544677734,81.7823353393214,0.504390131199732,0.103737128712795,3.70505,"All Sites"
"661",25,"UPSM","PITT_org_0025242_session_2_anat_1","0025242",2,1,10.2437191009521,4.92366695404053,75.035949481065,0.510614639304754,0.131149698632212,3.56723,"All Sites"
"662",25,"UPSM","PITT_org_0025243_session_1_anat_1","0025243",1,1,10.1436052322388,4.86281538009644,73.601019327862,0.488463818378163,0.127445486697524,3.51661,"All Sites"
"663",25,"UPSM","PITT_org_0025243_session_2_anat_1","0025243",2,1,9.0136194229126,4.14848566055298,62.2863006605123,0.482059455591681,0.126725509962339,3.3717,"All Sites"
"664",25,"UPSM","PITT_org_0025244_session_1_anat_1","0025244",1,1,11.7069616317749,5.39591884613037,95.5476824150127,0.500841724624491,0.110109035654792,3.66854,"All Sites"
"665",25,"UPSM","PITT_org_0025244_session_2_anat_1","0025244",2,1,11.2985172271729,5.16973352432251,90.5909654335998,0.497546320089632,0.107775299054675,3.70014,"All Sites"
"666",25,"UPSM","PITT_org_0025244_session_3_anat_1","0025244",3,1,11.0320558547974,4.98836469650269,87.1835828049885,0.498211454104516,0.106014614227578,3.66906,"All Sites"
"667",25,"UPSM","PITT_org_0025245_session_1_anat_1","0025245",1,1,11.2569770812988,5.41178226470947,88.4847897886659,0.492643782170983,0.120762756184533,3.53978,"All Sites"
"668",25,"UPSM","PITT_org_0025245_session_2_anat_1","0025245",2,1,10.8380613327026,5.07798719406128,83.6732204858058,0.492196699163051,0.096803318127317,3.50232,"All Sites"
"669",25,"UPSM","PITT_org_0025245_session_3_anat_1","0025245",3,1,10.8025312423706,5.08670806884766,84.2551771164046,0.489975384484187,0.101576888800497,3.42771,"All Sites"
"670",25,"UPSM","PITT_org_0025246_session_1_anat_1","0025246",1,1,12.8343524932861,6.48285579681396,102.884194558522,0.52971496761212,0.102467617810718,3.53857,"All Sites"
"671",25,"UPSM","PITT_org_0025246_session_2_anat_1","0025246",2,1,13.4376392364502,6.31179428100586,117.278701511841,0.528656694895545,0.0845129343030032,3.40374,"All Sites"
"672",25,"UPSM","PITT_org_0025247_session_1_anat_1","0025247",1,1,12.5539026260376,6.2065749168396,129.141630364,0.464849558428513,0.0838840458995028,3.49799,"All Sites"
"673",25,"UPSM","PITT_org_0025247_session_2_anat_1","0025247",2,1,14.0035352706909,7.04926204681396,151.828344484521,0.464276440817266,0.0650327321769091,3.44345,"All Sites"
"674",25,"UPSM","PITT_org_0025248_session_1_anat_1","0025248",1,1,13.9746026992798,7.04648590087891,155.567136174594,0.449215429670105,0.084838765868326,3.34349,"All Sites"
"675",25,"UPSM","PITT_org_0025248_session_2_anat_1","0025248",2,1,10.4607248306274,5.23642110824585,82.9626370960513,0.454611927653744,0.0973261517170101,3.54052,"All Sites"
"676",25,"UPSM","PITT_org_0025249_session_1_anat_1","0025249",1,1,15.5272359848022,7.02302026748657,183.804352024102,0.442333721271492,0.0676872072892008,3.45515,"All Sites"
"677",25,"UPSM","PITT_org_0025249_session_2_anat_1","0025249",2,1,15.7767925262451,7.52729034423828,179.802053461995,0.434292392945386,0.0669085489207554,3.56556,"All Sites"
"678",25,"UPSM","PITT_org_0025250_session_1_anat_1","0025250",1,1,12.4269189834595,6.23719453811646,109.239107149319,0.48702710886356,0.0755123490094063,3.41564,"All Sites"
"679",25,"UPSM","PITT_org_0025250_session_2_anat_1","0025250",2,1,12.6761436462402,6.1140570640564,115.125930335728,0.481272215377837,0.107516251782314,3.4796,"All Sites"
"680",25,"UPSM","PITT_org_0025251_session_1_anat_1","0025251",1,1,11.6746101379395,5.72517251968384,101.865500967826,0.432327272305245,0.057323761833532,3.47802,"All Sites"
"681",25,"UPSM","PITT_org_0025251_session_2_anat_1","0025251",2,1,11.818305015564,5.7248477935791,107.243217151418,0.432012074210245,0.0796682039235583,3.41479,"All Sites"
"682",25,"UPSM","PITT_org_0025252_session_1_anat_1","0025252",1,1,13.4197931289673,6.50663137435913,137.971387471488,0.493062855786727,0.0861185420737116,3.48197,"All Sites"
"683",25,"UPSM","PITT_org_0025252_session_2_anat_1","0025252",2,1,12.4609642028809,6.14802837371826,118.643471894099,0.481257333705233,0.0877962379850747,3.62355,"All Sites"
"684",25,"UPSM","PITT_org_0025252_session_3_anat_1","0025252",3,1,12.4609642028809,6.14802837371826,118.643471894099,0.481257333705233,0.0877962379850747,3.62355,"All Sites"
"685",25,"UPSM","PITT_org_0025253_session_1_anat_1","0025253",1,1,15.0133647918701,7.38915872573853,173.872207183248,0.483776137188025,0.0950069776136115,3.36134,"All Sites"
"686",25,"UPSM","PITT_org_0025253_session_2_anat_1","0025253",2,1,15.2835321426392,7.15203332901001,172.104599396626,0.478534365943278,0.0885123247149432,3.41514,"All Sites"
"687",25,"UPSM","PITT_org_0025253_session_3_anat_1","0025253",3,1,14.4621238708496,6.45425176620483,148.943394695963,0.474036151774242,0.0733255320142511,3.42228,"All Sites"
"688",25,"UPSM","PITT_org_0025254_session_1_anat_1","0025254",1,1,15.9276657104492,7.71403932571411,189.39960201374,0.449204728565226,0.0705205794650138,3.38073,"All Sites"
"689",25,"UPSM","PITT_org_0025254_session_2_anat_1","0025254",2,1,13.161319732666,5.94671726226807,130.832431608696,0.444324052432457,0.0634331113858325,3.42517,"All Sites"
"690",25,"UPSM","PITT_org_0025254_session_3_anat_1","0025254",3,1,14.2144269943237,6.80595874786377,150.91334559384,0.451810951372577,0.0677448979199241,3.43146,"All Sites"
"691",25,"UPSM","PITT_org_0025255_session_1_anat_1","0025255",1,1,14.1758699417114,6.77710294723511,132.69322229929,0.514659260126849,0.0815109753646174,3.63725,"All Sites"
"692",25,"UPSM","PITT_org_0025255_session_2_anat_1","0025255",2,1,13.8258695602417,6.70318508148193,126.013784833946,0.519719464687291,0.072473094181488,3.52657,"All Sites"
"693",25,"UPSM","PITT_org_0025256_session_1_anat_1","0025256",1,1,9.62436580657959,4.93565702438354,74.0139354643697,0.477987096292675,0.122053540892537,3.70495,"All Sites"
"694",25,"UPSM","PITT_org_0025256_session_2_anat_1","0025256",2,1,9.09107303619385,4.31543684005737,64.816699159225,0.47577654604266,0.111641980155256,3.82886,"All Sites"
"695",25,"UPSM","PITT_org_0025257_session_1_anat_1","0025257",1,1,13.0106592178345,6.72594022750854,149.953093047413,0.484627685706933,0.0823886511621923,3.2712,"All Sites"
"696",25,"UPSM","PITT_org_0025257_session_2_anat_1","0025257",2,1,12.7127256393433,6.65783596038818,135.272795888019,0.489596831148162,0.0836949488308587,3.27568,"All Sites"
"697",25,"UPSM","PITT_org_0025257_session_3_anat_1","0025257",3,1,14.8602418899536,7.7731761932373,172.592788903668,0.4985331221812,0.0675621790044945,3.20242,"All Sites"
"698",25,"UPSM","PITT_org_0025258_session_1_anat_1","0025258",1,1,10.3687057495117,5.60352373123169,80.1448921561827,0.488177103794418,0.123304996818659,3.56882,"All Sites"
"699",25,"UPSM","PITT_org_0025258_session_2_anat_1","0025258",2,1,12.75901222229,6.86342477798462,112.512506949215,0.503895171585671,0.0907669185402348,3.54134,"All Sites"
"700",25,"UPSM","PITT_org_0025259_session_1_anat_1","0025259",1,1,9.45782566070557,4.94130945205688,78.5446217363894,0.419078635372674,0.0846627787870681,3.31782,"All Sites"
"701",25,"UPSM","PITT_org_0025259_session_2_anat_1","0025259",2,1,10.024356842041,5.04047536849976,82.9664063228222,0.43002710989175,0.0767301059362302,3.42774,"All Sites"
"702",25,"UPSM","PITT_org_0025259_session_3_anat_1","0025259",3,1,11.432746887207,5.82992935180664,103.449981071518,0.429177264098836,0.0782996361383577,3.40891,"All Sites"
"703",25,"UPSM","PITT_org_0025260_session_1_anat_1","0025260",1,1,9.34486484527588,4.82927131652832,75.8082894276634,0.433718182139196,0.0896905750404528,3.48427,"All Sites"
"704",25,"UPSM","PITT_org_0025260_session_2_anat_1","0025260",2,1,11.5829477310181,5.8277382850647,102.312613440448,0.450885987909186,0.102360350773664,3.49902,"All Sites"
"705",25,"UPSM","PITT_org_0025261_session_1_anat_1","0025261",1,1,9.23708248138428,4.94264888763428,70.513998822019,0.456944123012408,0.111959301303724,3.68868,"All Sites"
"706",25,"UPSM","PITT_org_0025261_session_2_anat_1","0025261",2,1,8.10150718688965,4.20676517486572,52.7750462627743,0.459019616361207,0.11056722947686,3.79545,"All Sites"
"707",25,"UPSM","PITT_org_0025261_session_3_anat_1","0025261",3,1,11.5646419525146,5.84903240203857,99.2353844468223,0.460670912311417,0.0938276511831473,3.70255,"All Sites"
"708",25,"UPSM","PITT_org_0025262_session_1_anat_1","0025262",1,1,10.9228391647339,6.01471185684204,96.2180319447235,0.470653468343618,0.126514024391393,3.54242,"All Sites"
"709",25,"UPSM","PITT_org_0025262_session_2_anat_1","0025262",2,1,9.9936466217041,5.18077802658081,76.2340770077019,0.475506381874369,0.127040985892302,3.52743,"All Sites"
"710",25,"UPSM","PITT_org_0025263_session_1_anat_1","0025263",1,1,10.936411857605,6.18324136734009,91.7402298278803,0.496296940648361,0.140765303807165,3.51984,"All Sites"
"711",25,"UPSM","PITT_org_0025263_session_2_anat_1","0025263",2,1,13.3235483169556,6.97374153137207,122.648495456501,0.505700379552108,0.101456135367257,3.55987,"All Sites"
"712",25,"UPSM","PITT_org_0025263_session_3_anat_1","0025263",3,1,12.1276197433472,6.39164400100708,99.8598875817263,0.51245506430932,0.12953519132035,3.68496,"All Sites"
"713",25,"UPSM","PITT_org_0025264_session_1_anat_1","0025264",1,1,6.64347982406616,3.75236439704895,38.4987161687041,0.49281325978779,0.148027212773784,3.70576,"All Sites"
"714",25,"UPSM","PITT_org_0025264_session_2_anat_1","0025264",2,1,10.2096500396729,5.61602163314819,79.9758798946019,0.506396440275214,0.141110691623071,3.57662,"All Sites"
"715",25,"UPSM","PITT_org_0025264_session_3_anat_1","0025264",3,1,11.8360872268677,6.52407312393188,105.143345972493,0.518459952946143,0.111623943629292,3.58039,"All Sites"
"716",25,"UPSM","PITT_org_0025265_session_1_anat_1","0025265",1,1,12.4473876953125,6.38191032409668,121.494019500591,0.493799546875363,0.104973373396692,3.27185,"All Sites"
"717",25,"UPSM","PITT_org_0025265_session_2_anat_1","0025265",2,1,12.5221223831177,6.43499994277954,107.338827618231,0.497270437028614,0.0991722596071352,3.61994,"All Sites"
"718",25,"UPSM","PITT_org_0025265_session_3_anat_1","0025265",3,1,12.8720970153809,6.57635831832886,108.660396467047,0.505971599121016,0.0948262198750838,3.56993,"All Sites"
"719",25,"UPSM","PITT_org_0025266_session_1_anat_1","0025266",1,1,13.5623121261597,7.08169317245483,131.701983727063,0.532851946668642,0.098816217381331,3.12906,"All Sites"
"720",25,"UPSM","PITT_org_0025266_session_2_anat_1","0025266",2,1,13.3913707733154,6.73084020614624,135.068964331272,0.537206561401941,0.0875096250232977,3.0959,"All Sites"
"721",25,"UPSM","PITT_org_0025267_session_1_anat_1","0025267",1,1,11.4695615768433,5.50472497940063,95.6494402123642,0.506306986379912,0.111866253426222,3.45389,"All Sites"
"722",25,"UPSM","PITT_org_0025267_session_2_anat_1","0025267",2,1,11.145411491394,5.36737155914307,87.7199888905083,0.518718744456915,0.105228092961517,3.23566,"All Sites"
"723",25,"UPSM","PITT_org_0025267_session_3_anat_1","0025267",3,1,11.7152328491211,5.6479115486145,98.1567495990276,0.521704778736468,0.104284895678696,3.177,"All Sites"
"724",25,"UPSM","PITT_org_0025268_session_1_anat_1","0025268",1,1,10.4817781448364,5.39286708831787,96.0194233287357,0.438475371594636,0.0784240261419072,3.45654,"All Sites"
"725",25,"UPSM","PITT_org_0025268_session_2_anat_1","0025268",2,1,10.8223142623901,5.29643869400024,95.817291304499,0.439944476641481,0.0873682188210923,3.45084,"All Sites"
"726",25,"UPSM","PITT_org_0025269_session_1_anat_1","0025269",1,1,14.0918836593628,6.72512292861938,144.683332583257,0.508377067086376,0.0785668637868512,3.27439,"All Sites"
"727",25,"UPSM","PITT_org_0025269_session_2_anat_1","0025269",2,1,14.0387077331543,6.68331909179688,143.052165244696,0.510796314905515,0.0794818476711344,3.27436,"All Sites"
"728",25,"UPSM","PITT_org_0025270_session_1_anat_1","0025270",1,1,14.2757654190063,7.2844295501709,158.980585327576,0.455984580045783,0.0657783131148354,3.54601,"All Sites"
"729",25,"UPSM","PITT_org_0025270_session_2_anat_1","0025270",2,1,12.3467493057251,6.072509765625,115.564856804061,0.454819213402224,0.0859868856930571,3.68108,"All Sites"
"730",25,"UPSM","PITT_org_0025270_session_3_anat_1","0025270",3,1,13.747857093811,6.83880281448364,144.258791198836,0.457674584214142,0.0935373009320818,3.6815,"All Sites"
"731",25,"UPSM","PITT_org_0025271_session_1_anat_1","0025271",1,1,14.0092668533325,7.11564350128174,136.251654824687,0.512101630366229,0.10563524360914,3.50399,"All Sites"
"732",25,"UPSM","PITT_org_0025271_session_2_anat_1","0025271",2,1,13.4281873703003,6.41520690917969,126.838663197194,0.517454310290673,0.0879832580177093,3.37032,"All Sites"
"733",25,"UPSM","PITT_org_0025271_session_3_anat_1","0025271",3,1,13.3822078704834,6.59478425979614,114.596615809644,0.512449195232233,0.11494000246096,3.656,"All Sites"
"734",25,"UPSM","PITT_org_0025272_session_1_anat_1","0025272",1,1,11.521297454834,5.95798206329346,105.804860828364,0.429138107332822,0.0819560994687748,3.62172,"All Sites"
"735",25,"UPSM","PITT_org_0025272_session_2_anat_1","0025272",2,1,11.2395935058594,5.51187229156494,97.4171465911197,0.428376283588873,0.0995404517979538,3.66069,"All Sites"
"736",25,"UPSM","PITT_org_0025272_session_3_anat_1","0025272",3,1,11.0515069961548,5.57943534851074,95.9379641711384,0.430723636505923,0.087987858895085,3.57309,"All Sites"
"737",25,"UPSM","PITT_org_0025273_session_1_anat_1","0025273",1,1,15.722448348999,7.42760753631592,170.63878730601,0.481050347786515,0.08308286888386,3.39126,"All Sites"
"738",25,"UPSM","PITT_org_0025273_session_2_anat_1","0025273",2,1,16.6688919067383,7.77102947235107,191.985430902982,0.488575497765601,0.0752568299131311,3.26506,"All Sites"
"739",25,"UPSM","PITT_org_0025273_session_3_anat_1","0025273",3,1,14.8756742477417,7.12773513793945,156.616126936653,0.480801899159954,0.0828548585709096,3.34617,"All Sites"
"740",25,"UPSM","PITT_org_0025274_session_1_anat_1","0025274",1,1,10.3337707519531,4.92471885681152,80.9136288315843,0.471629941941346,0.113795761547462,3.65492,"All Sites"
"741",25,"UPSM","PITT_org_0025274_session_2_anat_1","0025274",2,1,10.0428905487061,4.82369804382324,76.514339162405,0.468140929299866,0.098538363536512,3.5823,"All Sites"
"742",25,"UPSM","PITT_org_0025274_session_3_anat_1","0025274",3,1,9.91173362731934,4.7521800994873,75.7789094794927,0.468503236723651,0.119804041997231,3.5998,"All Sites"
"743",25,"UPSM","PITT_org_0025275_session_1_anat_1","0025275",1,1,14.1709842681885,6.65893840789795,157.92474121317,0.451210585337747,0.0680588265558826,3.42256,"All Sites"
"744",25,"UPSM","PITT_org_0025275_session_2_anat_1","0025275",2,1,11.7088165283203,5.48684787750244,106.26346837508,0.444978818745042,0.0781969914874526,3.37895,"All Sites"
"745",25,"UPSM","PITT_org_0025275_session_3_anat_1","0025275",3,1,11.9910087585449,5.45431137084961,115.383566923289,0.448027690828258,0.0759019857021081,3.48027,"All Sites"
"746",25,"UPSM","PITT_org_0025276_session_1_anat_1","0025276",1,1,15.8024930953979,7.85692882537842,192.803769823158,0.434498040532483,0.0564888508483781,3.43554,"All Sites"
"747",25,"UPSM","PITT_org_0025276_session_2_anat_1","0025276",2,1,15.6806354522705,7.49812841415405,186.289090447946,0.436185716220318,0.070714240634602,3.42078,"All Sites"
"748",25,"UPSM","PITT_org_0025276_session_3_anat_1","0025276",3,1,16.7591876983643,8.19451904296875,209.757395032661,0.444400628550575,0.0614563116665908,3.51825,"All Sites"
"749",25,"UPSM","PITT_org_0025277_session_1_anat_1","0025277",1,1,10.7871494293213,5.67341804504395,100.094743589416,0.475970278022438,0.107387149754904,3.36421,"All Sites"
"750",25,"UPSM","PITT_org_0025277_session_2_anat_1","0025277",2,1,10.7129697799683,5.46238851547241,87.0351095412649,0.488781590426444,0.151330344898399,3.37631,"All Sites"
"751",25,"UPSM","PITT_org_0025277_session_3_anat_1","0025277",3,1,9.0615291595459,4.59425401687622,64.3097554966129,0.491833515658217,0.13053178682176,3.4067,"All Sites"
"752",25,"UPSM","PITT_org_0025278_session_1_anat_1","0025278",1,1,10.333025932312,4.92340660095215,86.6779896063668,0.45438345653959,0.0865156563860811,3.51631,"All Sites"
"753",25,"UPSM","PITT_org_0025278_session_2_anat_1","0025278",2,1,9.52200031280518,4.53508043289185,72.8117738070551,0.454745056434718,0.103090586713507,3.51053,"All Sites"
"754",25,"UPSM","PITT_org_0025278_session_3_anat_1","0025278",3,1,9.41094017028809,4.38149356842041,70.1685844323167,0.453596493807456,0.106106660750318,3.56,"All Sites"
"755",25,"UPSM","PITT_org_0025279_session_1_anat_1","0025279",1,1,14.5897493362427,6.67891120910645,159.212641753857,0.452754559781265,0.0701295112272182,3.56496,"All Sites"
"756",25,"UPSM","PITT_org_0025279_session_2_anat_1","0025279",2,1,14.0549039840698,6.30102920532227,156.738659792903,0.44881284204375,0.0588190675761925,3.53864,"All Sites"
"757",25,"UPSM","PITT_org_0025280_session_1_anat_1","0025280",1,1,9.96516609191894,4.88723087310791,78.9831827967603,0.455653493610524,0.0975441094646725,3.53786,"All Sites"
"758",25,"UPSM","PITT_org_0025280_session_2_anat_1","0025280",2,1,10.3212080001831,4.88878726959229,82.1487118475053,0.458170663885397,0.0979275038860754,3.56275,"All Sites"
"759",25,"UPSM","PITT_org_0025281_session_1_anat_1","0025281",1,1,11.2868814468384,5.6021409034729,100.162775076147,0.493387963719292,0.0877025734426202,3.22575,"All Sites"
"760",25,"UPSM","PITT_org_0025281_session_2_anat_1","0025281",2,1,10.7244129180908,5.30029773712158,87.1011478103958,0.487896544262982,0.113294463273312,3.52744,"All Sites"
"761",25,"UPSM","PITT_org_0025282_session_1_anat_1","0025282",1,1,10.727518081665,6.08913516998291,97.8929749156428,0.426541524273708,0.085523681579195,3.35275,"All Sites"
"762",25,"UPSM","PITT_org_0025282_session_2_anat_1","0025282",2,1,11.4064445495605,6.20748615264893,108.33976531917,0.435531863363525,0.0790093837415722,3.3725,"All Sites"
"763",25,"UPSM","PITT_org_0025283_session_1_anat_1","0025283",1,1,10.181604385376,5.15273809432983,80.8943055813861,0.517860972515004,0.121697257716924,3.37142,"All Sites"
"764",25,"UPSM","PITT_org_0025283_session_2_anat_1","0025283",2,1,10.9082498550415,5.27859401702881,87.5432173001557,0.524296540628462,0.108941333347136,3.38335,"All Sites"
"765",25,"UPSM","PITT_org_0025283_session_3_anat_1","0025283",3,1,11.087423324585,5.52378988265991,86.296031937852,0.531693255545499,0.0979336810724135,3.43678,"All Sites"
"766",25,"UPSM","PITT_org_0025284_session_1_anat_1","0025284",1,1,13.8671998977661,7.33340454101562,167.953888805534,0.462411545875837,0.0908747117838482,3.41403,"All Sites"
"767",25,"UPSM","PITT_org_0025284_session_2_anat_1","0025284",2,1,15.5961647033691,8.20733451843262,201.508790755368,0.466925925842294,0.0746533681417534,3.39361,"All Sites"
"768",25,"UPSM","PITT_org_0025285_session_1_anat_1","0025285",1,1,14.2351846694946,6.89022874832153,149.751215371149,0.459829055207279,0.0694682851952732,3.42989,"All Sites"
"769",25,"UPSM","PITT_org_0025285_session_2_anat_1","0025285",2,1,12.5121421813965,5.89083242416382,117.687546234252,0.464121968887713,0.104268070505266,3.56509,"All Sites"
"770",25,"UPSM","PITT_org_0025285_session_3_anat_1","0025285",3,1,13.0901317596436,6.48528718948364,130.627402325656,0.458110741694868,0.0699381837284148,3.44251,"All Sites"
"771",25,"UPSM","PITT_org_0025286_session_1_anat_1","0025286",1,1,12.8122177124023,6.31782960891724,123.806954855801,0.446770608831037,0.0856609501642665,3.59121,"All Sites"
"772",25,"UPSM","PITT_org_0025286_session_2_anat_1","0025286",2,1,11.1822357177734,5.32728910446167,92.781961129772,0.450432143966051,0.085442626806216,3.55384,"All Sites"
"773",25,"UPSM","PITT_org_0025286_session_3_anat_1","0025286",3,1,11.1923265457153,5.44667911529541,93.4464844134952,0.446225250854244,0.0751692979169395,3.52155,"All Sites"
"774",25,"UPSM","PITT_org_0025287_session_1_anat_1","0025287",1,1,10.7800207138062,5.7710132598877,101.335446202899,0.428960959957496,0.0812410694933202,3.40689,"All Sites"
"775",25,"UPSM","PITT_org_0025287_session_2_anat_1","0025287",2,1,10.7939472198486,5.73325109481812,95.1192280368401,0.43844741866533,0.0859750408463255,3.45753,"All Sites"
"776",25,"UPSM","PITT_org_0025287_session_3_anat_1","0025287",3,1,11.5561580657959,6.08773279190063,107.086897366214,0.443113940199992,0.0876333648107127,3.48006,"All Sites"
"777",25,"UPSM","PITT_org_0025288_session_1_anat_1","0025288",1,1,9.04925537109375,4.64005756378174,67.9489551155206,0.438949733813259,0.0897524875409481,3.38487,"All Sites"
"778",25,"UPSM","PITT_org_0025288_session_2_anat_1","0025288",2,1,9.46857833862305,4.64807081222534,72.6667957675305,0.4368408061197,0.0835410372847034,3.38406,"All Sites"
"779",25,"UPSM","PITT_org_0025288_session_3_anat_1","0025288",3,1,8.71204090118408,4.40241861343384,60.9198404141878,0.438823368127727,0.106431280986722,3.48124,"All Sites"
"780",25,"UPSM","PITT_org_0025289_session_1_anat_1","0025289",1,1,11.4836339950562,5.90732002258301,100.355957841081,0.436536507892004,0.0973182885368359,3.48084,"All Sites"
"781",25,"UPSM","PITT_org_0025289_session_2_anat_1","0025289",2,1,9.96696662902832,5.33862733840942,76.6615019199411,0.433080053899717,0.0965270349764461,3.52935,"All Sites"
"782",25,"UPSM","PITT_org_0025290_session_1_anat_1","0025290",1,1,13.86412525177,6.49598693847656,156.087722051245,0.425792817836184,0.0604847774649154,3.4323,"All Sites"
"783",25,"UPSM","PITT_org_0025290_session_2_anat_1","0025290",2,1,13.6796550750732,6.60263299942017,147.764118988273,0.425108772659372,0.0793327272549537,3.42215,"All Sites"
"784",25,"UPSM","PITT_org_0025290_session_3_anat_1","0025290",3,1,11.1187191009521,5.4538254737854,103.080076028275,0.419266646010233,0.0787213557982625,3.42582,"All Sites"
"785",25,"UPSM","PITT_org_0025291_session_1_anat_1","0025291",1,1,11.7046766281128,5.37307596206665,104.567009844761,0.453259073671934,0.100515955508648,3.54214,"All Sites"
"786",25,"UPSM","PITT_org_0025291_session_2_anat_1","0025291",2,1,10.6373414993286,5.00593566894531,85.8388248606783,0.454946148633807,0.0807336556224449,3.47647,"All Sites"
"787",25,"UPSM","PITT_org_0025291_session_3_anat_1","0025291",3,1,11.1966381072998,5.11078214645386,93.1782438225562,0.455908179656467,0.0898485466890895,3.47517,"All Sites"
"788",25,"UPSM","PITT_org_0025292_session_1_anat_1","0025292",1,1,14.659309387207,7.29169321060181,157.249159054943,0.439354776350232,0.0589147593905474,3.2784,"All Sites"
"789",25,"UPSM","PITT_org_0025292_session_2_anat_1","0025292",2,1,15.9448347091675,8.04111194610596,183.91440100862,0.437802078706794,0.081007125976235,3.36789,"All Sites"
"790",25,"UPSM","PITT_org_0025293_session_1_anat_1","0025293",1,1,11.584813117981,6.24430847167969,115.728008035838,0.485995976719716,0.103782568042482,3.17456,"All Sites"
