"","site","site.name","uniqueid","subid","session","scan","MeanFD","PercentFD_greater_than_0.20","global"
"250",24,"NYU 2","NYU_org_0025025_session_2_rest_1","0025025",2,1,0.0834,4.4199,"All Sites"
"251",24,"NYU 2","NYU_org_0025025_session_2_rest_2","0025025",2,2,0.1425,13.8122,"All Sites"
"252",24,"NYU 2","NYU_org_0025025_session_3_rest_1","0025025",3,1,0.2172,13.8122,"All Sites"
"253",24,"NYU 2","NYU_org_0025025_session_3_rest_2","0025025",3,2,0.4336,30.3867,"All Sites"
"254",24,"NYU 2","NYU_org_0025026_session_1_rest_1","0025026",1,1,0.1742,26.5193,"All Sites"
"255",24,"NYU 2","NYU_org_0025026_session_2_rest_1","0025026",2,1,0.3795,38.674,"All Sites"
"256",24,"NYU 2","NYU_org_0025026_session_2_rest_2","0025026",2,2,0.9186,67.4033,"All Sites"
"257",24,"NYU 2","NYU_org_0025027_session_1_rest_1","0025027",1,1,0.1369,16.5746,"All Sites"
"258",24,"NYU 2","NYU_org_0025027_session_1_rest_2","0025027",1,2,0.1525,23.2044,"All Sites"
"259",24,"NYU 2","NYU_org_0025027_session_2_rest_1","0025027",2,1,0.0965,2.2099,"All Sites"
"260",24,"NYU 2","NYU_org_0025027_session_2_rest_2","0025027",2,2,0.1452,16.5746,"All Sites"
"261",24,"NYU 2","NYU_org_0025028_session_1_rest_1","0025028",1,1,0.1011,1.105,"All Sites"
"262",24,"NYU 2","NYU_org_0025028_session_1_rest_2","0025028",1,2,0.1142,2.7624,"All Sites"
"263",24,"NYU 2","NYU_org_0025028_session_2_rest_1","0025028",2,1,0.2435,56.9061,"All Sites"
"264",24,"NYU 2","NYU_org_0025028_session_2_rest_2","0025028",2,2,0.1601,27.0718,"All Sites"
"265",24,"NYU 2","NYU_org_0025029_session_1_rest_1","0025029",1,1,0.0827,1.105,"All Sites"
"266",24,"NYU 2","NYU_org_0025029_session_1_rest_2","0025029",1,2,0.0794,0.5525,"All Sites"
"267",24,"NYU 2","NYU_org_0025029_session_2_rest_1","0025029",2,1,0.0718,1.105,"All Sites"
"268",24,"NYU 2","NYU_org_0025029_session_2_rest_2","0025029",2,2,0.0856,2.2099,"All Sites"
"269",24,"NYU 2","NYU_org_0025030_session_1_rest_1","0025030",1,1,0.0991,12.7072,"All Sites"
"270",24,"NYU 2","NYU_org_0025030_session_1_rest_2","0025030",1,2,0.0521,1.6575,"All Sites"
"271",24,"NYU 2","NYU_org_0025030_session_2_rest_1","0025030",2,1,0.0494,0.5525,"All Sites"
"272",24,"NYU 2","NYU_org_0025030_session_2_rest_2","0025030",2,2,0.0592,3.3149,"All Sites"
"273",24,"NYU 2","NYU_org_0025031_session_1_rest_1","0025031",1,1,0.0619,1.105,"All Sites"
"274",24,"NYU 2","NYU_org_0025031_session_1_rest_2","0025031",1,2,0.0581,0.5525,"All Sites"
"275",24,"NYU 2","NYU_org_0025031_session_2_rest_1","0025031",2,1,0.0515,0.5525,"All Sites"
"276",24,"NYU 2","NYU_org_0025031_session_2_rest_2","0025031",2,2,0.0523,0.5525,"All Sites"
"277",24,"NYU 2","NYU_org_0025032_session_1_rest_1","0025032",1,1,0.0899,2.2099,"All Sites"
"278",24,"NYU 2","NYU_org_0025032_session_1_rest_2","0025032",1,2,0.1121,6.6298,"All Sites"
"279",24,"NYU 2","NYU_org_0025032_session_2_rest_1","0025032",2,1,0.1006,0.5525,"All Sites"
"280",24,"NYU 2","NYU_org_0025032_session_2_rest_2","0025032",2,2,0.1067,1.105,"All Sites"
"281",24,"NYU 2","NYU_org_0025033_session_1_rest_1","0025033",1,1,0.0804,3.3149,"All Sites"
"282",24,"NYU 2","NYU_org_0025033_session_1_rest_2","0025033",1,2,0.0863,7.1823,"All Sites"
"283",24,"NYU 2","NYU_org_0025033_session_2_rest_1","0025033",2,1,0.0669,0.5525,"All Sites"
"284",24,"NYU 2","NYU_org_0025033_session_2_rest_2","0025033",2,2,0.0704,1.6575,"All Sites"
"285",24,"NYU 2","NYU_org_0025034_session_1_rest_1","0025034",1,1,0.0793,4.4199,"All Sites"
"286",24,"NYU 2","NYU_org_0025034_session_1_rest_2","0025034",1,2,0.0661,2.2099,"All Sites"
"287",24,"NYU 2","NYU_org_0025034_session_2_rest_1","0025034",2,1,0.1035,10.4972,"All Sites"
"288",24,"NYU 2","NYU_org_0025034_session_2_rest_2","0025034",2,2,0.0707,1.6575,"All Sites"
"289",24,"NYU 2","NYU_org_0025035_session_1_rest_1","0025035",1,1,0.0681,1.105,"All Sites"
"290",24,"NYU 2","NYU_org_0025035_session_2_rest_1","0025035",2,1,0.0794,0.5525,"All Sites"
"291",24,"NYU 2","NYU_org_0025035_session_2_rest_2","0025035",2,2,0.072,0.5525,"All Sites"
"292",24,"NYU 2","NYU_org_0025036_session_1_rest_1","0025036",1,1,0.0458,0.5525,"All Sites"
"293",24,"NYU 2","NYU_org_0025036_session_1_rest_2","0025036",1,2,0.0507,0.5525,"All Sites"
"294",24,"NYU 2","NYU_org_0025036_session_2_rest_1","0025036",2,1,0.0561,0.5525,"All Sites"
"295",24,"NYU 2","NYU_org_0025036_session_2_rest_2","0025036",2,2,0.075,0.5525,"All Sites"
"296",24,"NYU 2","NYU_org_0025037_session_1_rest_1","0025037",1,1,0.1113,6.6298,"All Sites"
"297",24,"NYU 2","NYU_org_0025037_session_1_rest_2","0025037",1,2,0.1226,11.6022,"All Sites"
"298",24,"NYU 2","NYU_org_0025037_session_2_rest_1","0025037",2,1,0.1157,12.1547,"All Sites"
"299",24,"NYU 2","NYU_org_0025037_session_2_rest_2","0025037",2,2,0.1136,9.3923,"All Sites"
"300",24,"NYU 2","NYU_org_0025038_session_1_rest_1","0025038",1,1,0.2711,59.116,"All Sites"
"301",24,"NYU 2","NYU_org_0025038_session_1_rest_2","0025038",1,2,0.1685,33.7017,"All Sites"
"302",24,"NYU 2","NYU_org_0025038_session_2_rest_1","0025038",2,1,0.1713,32.5967,"All Sites"
"303",24,"NYU 2","NYU_org_0025038_session_2_rest_2","0025038",2,2,0.1359,17.6796,"All Sites"
"304",24,"NYU 2","NYU_org_0025039_session_1_rest_1","0025039",1,1,0.1247,7.1823,"All Sites"
"305",24,"NYU 2","NYU_org_0025039_session_1_rest_2","0025039",1,2,0.0955,2.2099,"All Sites"
"306",24,"NYU 2","NYU_org_0025039_session_2_rest_1","0025039",2,1,0.0837,1.6575,"All Sites"
"307",24,"NYU 2","NYU_org_0025039_session_2_rest_2","0025039",2,2,0.0763,1.105,"All Sites"
"308",24,"NYU 2","NYU_org_0025040_session_1_rest_1","0025040",1,1,0.2808,60.221,"All Sites"
"309",24,"NYU 2","NYU_org_0025040_session_1_rest_2","0025040",1,2,0.1515,18.7845,"All Sites"
"310",24,"NYU 2","NYU_org_0025040_session_2_rest_1","0025040",2,1,0.1543,20.9945,"All Sites"
"311",24,"NYU 2","NYU_org_0025040_session_2_rest_2","0025040",2,2,0.1193,7.7348,"All Sites"
"312",24,"NYU 2","NYU_org_0025041_session_1_rest_1","0025041",1,1,0.0935,3.8674,"All Sites"
"313",24,"NYU 2","NYU_org_0025041_session_1_rest_2","0025041",1,2,0.2817,17.6796,"All Sites"
"314",24,"NYU 2","NYU_org_0025041_session_2_rest_1","0025041",2,1,0.0753,1.6575,"All Sites"
"315",24,"NYU 2","NYU_org_0025041_session_2_rest_2","0025041",2,2,0.083,0.5525,"All Sites"
"316",24,"NYU 2","NYU_org_0025042_session_1_rest_1","0025042",1,1,0.0701,1.105,"All Sites"
"317",24,"NYU 2","NYU_org_0025042_session_1_rest_2","0025042",1,2,0.071,1.6575,"All Sites"
"318",24,"NYU 2","NYU_org_0025042_session_2_rest_1","0025042",2,1,0.1742,27.0718,"All Sites"
"319",24,"NYU 2","NYU_org_0025042_session_2_rest_2","0025042",2,2,0.0543,0.5525,"All Sites"
"320",24,"NYU 2","NYU_org_0025043_session_1_rest_1","0025043",1,1,0.2335,46.4088,"All Sites"
"321",24,"NYU 2","NYU_org_0025043_session_2_rest_1","0025043",2,1,0.2028,20.9945,"All Sites"
"322",24,"NYU 2","NYU_org_0025043_session_2_rest_2","0025043",2,2,0.1126,6.0773,"All Sites"
"323",24,"NYU 2","NYU_org_0025044_session_1_rest_1","0025044",1,1,0.079,3.8674,"All Sites"
"324",24,"NYU 2","NYU_org_0025044_session_1_rest_2","0025044",1,2,0.0722,0.5525,"All Sites"
"325",24,"NYU 2","NYU_org_0025044_session_2_rest_1","0025044",2,1,0.2836,64.6409,"All Sites"
"326",24,"NYU 2","NYU_org_0025044_session_2_rest_2","0025044",2,2,0.1258,22.0994,"All Sites"
"327",24,"NYU 2","NYU_org_0025045_session_1_rest_1","0025045",1,1,0.0748,0.5525,"All Sites"
"328",24,"NYU 2","NYU_org_0025045_session_1_rest_2","0025045",1,2,0.0919,3.8674,"All Sites"
"329",24,"NYU 2","NYU_org_0025045_session_2_rest_1","0025045",2,1,0.1343,12.1547,"All Sites"
"330",24,"NYU 2","NYU_org_0025045_session_2_rest_2","0025045",2,2,0.2201,30.3867,"All Sites"
"331",24,"NYU 2","NYU_org_0025046_session_1_rest_1","0025046",1,1,0.0865,2.7624,"All Sites"
"332",24,"NYU 2","NYU_org_0025046_session_1_rest_2","0025046",1,2,0.076,1.105,"All Sites"
"333",24,"NYU 2","NYU_org_0025046_session_2_rest_1","0025046",2,1,0.0639,2.2099,"All Sites"
"334",24,"NYU 2","NYU_org_0025046_session_2_rest_2","0025046",2,2,0.1122,10.4972,"All Sites"
"335",24,"NYU 2","NYU_org_0025047_session_1_rest_1","0025047",1,1,0.0761,1.105,"All Sites"
"336",24,"NYU 2","NYU_org_0025047_session_1_rest_2","0025047",1,2,0.0699,2.7624,"All Sites"
"337",24,"NYU 2","NYU_org_0025047_session_2_rest_1","0025047",2,1,0.087,3.3149,"All Sites"
"338",24,"NYU 2","NYU_org_0025047_session_3_rest_1","0025047",3,1,0.0644,1.105,"All Sites"
"339",24,"NYU 2","NYU_org_0025047_session_3_rest_2","0025047",3,2,0.1929,28.1768,"All Sites"
"340",24,"NYU 2","NYU_org_0025048_session_1_rest_1","0025048",1,1,0.0888,7.1823,"All Sites"
"341",24,"NYU 2","NYU_org_0025048_session_1_rest_2","0025048",1,2,0.1856,27.6243,"All Sites"
"342",24,"NYU 2","NYU_org_0025048_session_2_rest_1","0025048",2,1,0.0774,4.9724,"All Sites"
"343",24,"NYU 2","NYU_org_0025048_session_2_rest_2","0025048",2,2,0.1017,9.9448,"All Sites"
"344",24,"NYU 2","NYU_org_0025049_session_1_rest_1","0025049",1,1,0.1054,8.8398,"All Sites"
"345",24,"NYU 2","NYU_org_0025049_session_1_rest_2","0025049",1,2,0.0991,6.6298,"All Sites"
"346",24,"NYU 2","NYU_org_0025049_session_2_rest_1","0025049",2,1,0.0895,6.0773,"All Sites"
"347",24,"NYU 2","NYU_org_0025049_session_2_rest_2","0025049",2,2,0.1349,16.0221,"All Sites"
"348",24,"NYU 2","NYU_org_0025050_session_1_rest_1","0025050",1,1,0.0561,1.105,"All Sites"
"349",24,"NYU 2","NYU_org_0025050_session_1_rest_2","0025050",1,2,0.069,1.6575,"All Sites"
"350",24,"NYU 2","NYU_org_0025050_session_2_rest_1","0025050",2,1,0.0642,0.5525,"All Sites"
"351",24,"NYU 2","NYU_org_0025050_session_2_rest_2","0025050",2,2,0.0818,1.105,"All Sites"
"352",24,"NYU 2","NYU_org_0025051_session_1_rest_1","0025051",1,1,0.0877,4.4199,"All Sites"
"353",24,"NYU 2","NYU_org_0025051_session_1_rest_2","0025051",1,2,0.2032,41.4365,"All Sites"
"354",24,"NYU 2","NYU_org_0025051_session_2_rest_1","0025051",2,1,0.1955,32.5967,"All Sites"
"355",24,"NYU 2","NYU_org_0025051_session_2_rest_2","0025051",2,2,0.1517,23.2044,"All Sites"
"356",24,"NYU 2","NYU_org_0025052_session_1_rest_1","0025052",1,1,0.1001,1.6575,"All Sites"
"357",24,"NYU 2","NYU_org_0025052_session_1_rest_2","0025052",1,2,0.1595,20.9945,"All Sites"
"358",24,"NYU 2","NYU_org_0025052_session_2_rest_1","0025052",2,1,0.1238,6.6298,"All Sites"
"359",24,"NYU 2","NYU_org_0025052_session_2_rest_2","0025052",2,2,0.1259,7.1823,"All Sites"
"360",24,"NYU 2","NYU_org_0025053_session_1_rest_1","0025053",1,1,0.1684,25.9669,"All Sites"
"361",24,"NYU 2","NYU_org_0025053_session_1_rest_2","0025053",1,2,0.1453,19.8895,"All Sites"
"362",24,"NYU 2","NYU_org_0025053_session_2_rest_1","0025053",2,1,0.1269,9.9448,"All Sites"
"363",24,"NYU 2","NYU_org_0025053_session_2_rest_2","0025053",2,2,0.1391,14.3646,"All Sites"
"364",24,"NYU 2","NYU_org_0025054_session_1_rest_1","0025054",1,1,0.3636,70.7182,"All Sites"
"365",24,"NYU 2","NYU_org_0025054_session_1_rest_2","0025054",1,2,0.276,67.9558,"All Sites"
"366",24,"NYU 2","NYU_org_0025054_session_2_rest_1","0025054",2,1,0.2335,47.5138,"All Sites"
"367",24,"NYU 2","NYU_org_0025054_session_2_rest_2","0025054",2,2,0.3058,65.7459,"All Sites"
"368",24,"NYU 2","NYU_org_0025055_session_1_rest_1","0025055",1,1,0.0625,1.6575,"All Sites"
"369",24,"NYU 2","NYU_org_0025055_session_1_rest_2","0025055",1,2,0.0517,0.5525,"All Sites"
"370",24,"NYU 2","NYU_org_0025055_session_2_rest_1","0025055",2,1,0.0673,1.6575,"All Sites"
"371",24,"NYU 2","NYU_org_0025055_session_2_rest_2","0025055",2,2,0.0625,1.6575,"All Sites"
"372",24,"NYU 2","NYU_org_0025056_session_1_rest_1","0025056",1,1,0.0836,2.2099,"All Sites"
"373",24,"NYU 2","NYU_org_0025056_session_1_rest_2","0025056",1,2,0.0772,1.105,"All Sites"
"374",24,"NYU 2","NYU_org_0025056_session_2_rest_1","0025056",2,1,0.1109,7.7348,"All Sites"
"375",24,"NYU 2","NYU_org_0025056_session_2_rest_2","0025056",2,2,0.1019,6.0773,"All Sites"
"376",24,"NYU 2","NYU_org_0025057_session_1_rest_1","0025057",1,1,0.0705,0.5525,"All Sites"
"377",24,"NYU 2","NYU_org_0025057_session_1_rest_2","0025057",1,2,0.094,6.0773,"All Sites"
"378",24,"NYU 2","NYU_org_0025057_session_2_rest_1","0025057",2,1,0.0992,2.7624,"All Sites"
"379",24,"NYU 2","NYU_org_0025057_session_2_rest_2","0025057",2,2,0.0824,0.5525,"All Sites"
"380",24,"NYU 2","NYU_org_0025058_session_1_rest_1","0025058",1,1,0.0768,2.7624,"All Sites"
"381",24,"NYU 2","NYU_org_0025058_session_1_rest_2","0025058",1,2,0.1077,10.4972,"All Sites"
"382",24,"NYU 2","NYU_org_0025058_session_2_rest_1","0025058",2,1,0.177,30.9392,"All Sites"
"383",24,"NYU 2","NYU_org_0025058_session_2_rest_2","0025058",2,2,0.0798,2.7624,"All Sites"
"384",24,"NYU 2","NYU_org_0025059_session_1_rest_1","0025059",1,1,0.0843,2.7624,"All Sites"
"385",24,"NYU 2","NYU_org_0025059_session_1_rest_2","0025059",1,2,0.1694,23.7569,"All Sites"
"386",24,"NYU 2","NYU_org_0025059_session_2_rest_1","0025059",2,1,0.1284,15.4696,"All Sites"
"387",24,"NYU 2","NYU_org_0025059_session_2_rest_2","0025059",2,2,0.5497,71.2707,"All Sites"
"388",24,"NYU 2","NYU_org_0025060_session_1_rest_1","0025060",1,1,0.0753,6.6298,"All Sites"
"389",24,"NYU 2","NYU_org_0025060_session_1_rest_2","0025060",1,2,0.1626,23.7569,"All Sites"
"390",24,"NYU 2","NYU_org_0025060_session_2_rest_1","0025060",2,1,0.063,2.2099,"All Sites"
"391",24,"NYU 2","NYU_org_0025060_session_2_rest_2","0025060",2,2,0.2176,25.9669,"All Sites"
"392",24,"NYU 2","NYU_org_0025061_session_1_rest_1","0025061",1,1,0.0817,3.8674,"All Sites"
"393",24,"NYU 2","NYU_org_0025061_session_1_rest_2","0025061",1,2,0.134,17.1271,"All Sites"
"394",24,"NYU 2","NYU_org_0025061_session_2_rest_1","0025061",2,1,0.059,1.105,"All Sites"
"395",24,"NYU 2","NYU_org_0025061_session_2_rest_2","0025061",2,2,0.1357,17.6796,"All Sites"
"396",24,"NYU 2","NYU_org_0025062_session_1_rest_1","0025062",1,1,0.0738,1.6575,"All Sites"
"397",24,"NYU 2","NYU_org_0025062_session_1_rest_2","0025062",1,2,0.0792,3.3149,"All Sites"
"398",24,"NYU 2","NYU_org_0025063_session_1_rest_1","0025063",1,1,0.4845,55.2486,"All Sites"
"399",24,"NYU 2","NYU_org_0025063_session_1_rest_2","0025063",1,2,0.457,33.7017,"All Sites"
"400",24,"NYU 2","NYU_org_0025064_session_1_rest_1","0025064",1,1,0.1539,21.547,"All Sites"
"401",24,"NYU 2","NYU_org_0025064_session_1_rest_2","0025064",1,2,0.1482,14.9171,"All Sites"
"402",24,"NYU 2","NYU_org_0025065_session_1_rest_1","0025065",1,1,0.1244,16.5746,"All Sites"
"403",24,"NYU 2","NYU_org_0025065_session_1_rest_2","0025065",1,2,0.2004,36.4641,"All Sites"
"404",24,"NYU 2","NYU_org_0025066_session_1_rest_1","0025066",1,1,0.1315,14.9171,"All Sites"
"405",24,"NYU 2","NYU_org_0025066_session_1_rest_2","0025066",1,2,0.5678,60.221,"All Sites"
"406",24,"NYU 2","NYU_org_0025067_session_1_rest_1","0025067",1,1,0.0622,2.7624,"All Sites"
"407",24,"NYU 2","NYU_org_0025067_session_1_rest_2","0025067",1,2,0.3784,51.3812,"All Sites"
"408",24,"NYU 2","NYU_org_0025068_session_1_rest_1","0025068",1,1,0.0972,3.3149,"All Sites"
"409",24,"NYU 2","NYU_org_0025068_session_1_rest_2","0025068",1,2,0.1277,13.8122,"All Sites"
"410",24,"NYU 2","NYU_org_0025069_session_1_rest_1","0025069",1,1,0.2122,38.1215,"All Sites"
"411",24,"NYU 2","NYU_org_0025069_session_1_rest_2","0025069",1,2,0.2215,42.5414,"All Sites"
"412",24,"NYU 2","NYU_org_0025070_session_1_rest_1","0025070",1,1,0.0999,11.6022,"All Sites"
"413",24,"NYU 2","NYU_org_0025070_session_1_rest_2","0025070",1,2,0.1023,9.9448,"All Sites"
"414",24,"NYU 2","NYU_org_0025071_session_1_rest_1","0025071",1,1,0.123,12.1547,"All Sites"
"415",24,"NYU 2","NYU_org_0025071_session_1_rest_2","0025071",1,2,0.1192,9.9448,"All Sites"
"416",24,"NYU 2","NYU_org_0025072_session_1_rest_1","0025072",1,1,0.1535,24.3094,"All Sites"
"417",24,"NYU 2","NYU_org_0025072_session_1_rest_2","0025072",1,2,0.1675,20.442,"All Sites"
"418",24,"NYU 2","NYU_org_0025073_session_1_rest_1","0025073",1,1,0.2314,41.989,"All Sites"
"419",24,"NYU 2","NYU_org_0025073_session_1_rest_2","0025073",1,2,0.2072,38.674,"All Sites"
"420",24,"NYU 2","NYU_org_0025074_session_1_rest_1","0025074",1,1,0.2737,34.8066,"All Sites"
"421",24,"NYU 2","NYU_org_0025074_session_1_rest_2","0025074",1,2,1.9945,55.8011,"All Sites"
"422",24,"NYU 2","NYU_org_0025075_session_1_rest_1","0025075",1,1,0.0858,6.6298,"All Sites"
"423",24,"NYU 2","NYU_org_0025075_session_1_rest_2","0025075",1,2,0.1257,14.3646,"All Sites"
"424",24,"NYU 2","NYU_org_0025076_session_1_rest_1","0025076",1,1,0.0589,0,"All Sites"
"425",24,"NYU 2","NYU_org_0025076_session_1_rest_2","0025076",1,2,0.0633,0,"All Sites"
"426",24,"NYU 2","NYU_org_0025077_session_1_rest_1","0025077",1,1,0.1399,16.5746,"All Sites"
"427",24,"NYU 2","NYU_org_0025077_session_1_rest_2","0025077",1,2,0.2555,37.0166,"All Sites"
"428",24,"NYU 2","NYU_org_0025078_session_1_rest_1","0025078",1,1,0.1103,4.4199,"All Sites"
"429",24,"NYU 2","NYU_org_0025078_session_1_rest_2","0025078",1,2,0.1252,11.6022,"All Sites"
"430",24,"NYU 2","NYU_org_0025079_session_1_rest_1","0025079",1,1,0.0702,3.8674,"All Sites"
"431",24,"NYU 2","NYU_org_0025079_session_1_rest_2","0025079",1,2,0.1059,10.4972,"All Sites"
"432",24,"NYU 2","NYU_org_0025080_session_1_rest_1","0025080",1,1,0.0478,0.5525,"All Sites"
"433",24,"NYU 2","NYU_org_0025080_session_1_rest_2","0025080",1,2,0.0859,3.8674,"All Sites"
"434",24,"NYU 2","NYU_org_0025081_session_1_rest_1","0025081",1,1,0.1141,6.0773,"All Sites"
"435",24,"NYU 2","NYU_org_0025081_session_1_rest_2","0025081",1,2,0.1256,9.9448,"All Sites"
"436",24,"NYU 2","NYU_org_0025082_session_1_rest_1","0025082",1,1,0.0364,0.5525,"All Sites"
"437",24,"NYU 2","NYU_org_0025082_session_1_rest_2","0025082",1,2,0.0408,0.5525,"All Sites"
"438",24,"NYU 2","NYU_org_0025083_session_1_rest_1","0025083",1,1,0.0902,6.0773,"All Sites"
"439",24,"NYU 2","NYU_org_0025083_session_1_rest_2","0025083",1,2,0.2154,47.5138,"All Sites"
"440",24,"NYU 2","NYU_org_0025084_session_1_rest_1","0025084",1,1,2.4799,81.2155,"All Sites"
"441",24,"NYU 2","NYU_org_0025084_session_1_rest_2","0025084",1,2,3.2614,89.5028,"All Sites"
"442",24,"NYU 2","NYU_org_0025085_session_1_rest_1","0025085",1,1,0.0755,4.4199,"All Sites"
"443",24,"NYU 2","NYU_org_0025085_session_1_rest_2","0025085",1,2,0.1089,12.7072,"All Sites"
"444",24,"NYU 2","NYU_org_0025086_session_1_rest_1","0025086",1,1,0.386,46.4088,"All Sites"
"445",24,"NYU 2","NYU_org_0025086_session_1_rest_2","0025086",1,2,0.986,63.5359,"All Sites"
"446",24,"NYU 2","NYU_org_0025087_session_1_rest_1","0025087",1,1,0.0564,0.5525,"All Sites"
"447",24,"NYU 2","NYU_org_0025087_session_1_rest_2","0025087",1,2,0.0529,1.6575,"All Sites"
"448",24,"NYU 2","NYU_org_0025088_session_1_rest_1","0025088",1,1,0.0554,1.105,"All Sites"
"449",24,"NYU 2","NYU_org_0025088_session_1_rest_2","0025088",1,2,0.0628,2.2099,"All Sites"
"450",24,"NYU 2","NYU_org_0025089_session_1_rest_1","0025089",1,1,0.0705,1.6575,"All Sites"
"451",24,"NYU 2","NYU_org_0025089_session_1_rest_2","0025089",1,2,0.0694,1.6575,"All Sites"
"452",24,"NYU 2","NYU_org_0025090_session_1_rest_1","0025090",1,1,0.088,1.105,"All Sites"
"453",24,"NYU 2","NYU_org_0025090_session_1_rest_2","0025090",1,2,0.0761,1.105,"All Sites"
"454",24,"NYU 2","NYU_org_0025091_session_1_rest_1","0025091",1,1,0.1856,25.4144,"All Sites"
"455",24,"NYU 2","NYU_org_0025091_session_1_rest_2","0025091",1,2,0.1413,14.9171,"All Sites"
"456",24,"NYU 2","NYU_org_0025092_session_1_rest_1","0025092",1,1,0.101,3.3149,"All Sites"
"457",24,"NYU 2","NYU_org_0025092_session_1_rest_2","0025092",1,2,0.1447,5.5249,"All Sites"
"458",24,"NYU 2","NYU_org_0025093_session_1_rest_1","0025093",1,1,0.0563,0.5525,"All Sites"
"459",24,"NYU 2","NYU_org_0025093_session_1_rest_2","0025093",1,2,0.0644,0.5525,"All Sites"
"460",24,"NYU 2","NYU_org_0025094_session_1_rest_1","0025094",1,1,0.1523,21.547,"All Sites"
"461",24,"NYU 2","NYU_org_0025094_session_1_rest_2","0025094",1,2,0.1793,27.0718,"All Sites"
"462",24,"NYU 2","NYU_org_0025095_session_1_rest_1","0025095",1,1,0.2698,28.7293,"All Sites"
"463",24,"NYU 2","NYU_org_0025095_session_1_rest_2","0025095",1,2,0.254,28.7293,"All Sites"
"464",24,"NYU 2","NYU_org_0025096_session_1_rest_1","0025096",1,1,0.9457,74.0331,"All Sites"
"465",24,"NYU 2","NYU_org_0025096_session_1_rest_2","0025096",1,2,1.5152,92.8177,"All Sites"
"466",24,"NYU 2","NYU_org_0025097_session_1_rest_1","0025097",1,1,0.1248,10.4972,"All Sites"
"467",24,"NYU 2","NYU_org_0025097_session_1_rest_2","0025097",1,2,0.6537,64.6409,"All Sites"
"468",24,"NYU 2","NYU_org_0025098_session_1_rest_1","0025098",1,1,0.0986,10.4972,"All Sites"
"469",24,"NYU 2","NYU_org_0025098_session_1_rest_2","0025098",1,2,0.1706,19.337,"All Sites"
"470",24,"NYU 2","NYU_org_0025099_session_1_rest_1","0025099",1,1,0.0777,2.7624,"All Sites"
"471",24,"NYU 2","NYU_org_0025099_session_1_rest_2","0025099",1,2,0.0687,0.5525,"All Sites"
"472",24,"NYU 2","NYU_org_0025100_session_1_rest_1","0025100",1,1,0.0701,0.5525,"All Sites"
"473",24,"NYU 2","NYU_org_0025100_session_1_rest_2","0025100",1,2,0.0788,1.105,"All Sites"
"474",24,"NYU 2","NYU_org_0025101_session_1_rest_1","0025101",1,1,0.1688,30.3867,"All Sites"
"475",24,"NYU 2","NYU_org_0025101_session_1_rest_2","0025101",1,2,0.1808,33.7017,"All Sites"
"476",24,"NYU 2","NYU_org_0025102_session_1_rest_1","0025102",1,1,0.0905,1.6575,"All Sites"
"477",24,"NYU 2","NYU_org_0025102_session_1_rest_2","0025102",1,2,0.0824,1.105,"All Sites"
"478",24,"NYU 2","NYU_org_0025103_session_1_rest_1","0025103",1,1,0.3157,45.3039,"All Sites"
"479",24,"NYU 2","NYU_org_0025103_session_1_rest_2","0025103",1,2,0.6346,65.7459,"All Sites"
"480",24,"NYU 2","NYU_org_0025104_session_1_rest_1","0025104",1,1,0.0726,3.3149,"All Sites"
"481",24,"NYU 2","NYU_org_0025104_session_1_rest_2","0025104",1,2,0.081,4.9724,"All Sites"
"482",24,"NYU 2","NYU_org_0025105_session_1_rest_1","0025105",1,1,0.3005,32.0442,"All Sites"
"483",24,"NYU 2","NYU_org_0025105_session_1_rest_2","0025105",1,2,1.0451,74.0331,"All Sites"
"484",24,"NYU 2","NYU_org_0025106_session_1_rest_1","0025106",1,1,0.0705,1.105,"All Sites"
"485",24,"NYU 2","NYU_org_0025106_session_1_rest_2","0025106",1,2,0.0781,3.3149,"All Sites"
"486",24,"NYU 2","NYU_org_0025107_session_1_rest_1","0025107",1,1,0.0753,2.2099,"All Sites"
"487",24,"NYU 2","NYU_org_0025107_session_1_rest_2","0025107",1,2,0.0597,1.105,"All Sites"
"488",24,"NYU 2","NYU_org_0025108_session_1_rest_1","0025108",1,1,0.1439,18.232,"All Sites"
"489",24,"NYU 2","NYU_org_0025108_session_1_rest_2","0025108",1,2,0.1067,9.9448,"All Sites"
"490",24,"NYU 2","NYU_org_0025109_session_1_rest_1","0025109",1,1,0.0566,1.105,"All Sites"
"491",24,"NYU 2","NYU_org_0025109_session_1_rest_2","0025109",1,2,0.0791,4.4199,"All Sites"
"492",24,"NYU 2","NYU_org_0025110_session_1_rest_1","0025110",1,1,0.3408,43.0939,"All Sites"
"493",24,"NYU 2","NYU_org_0025110_session_1_rest_2","0025110",1,2,0.2571,42.5414,"All Sites"
