"","subject","session","site","anat_cnr","anat_efc","anat_fber","anat_fwhm","anat_qi1","anat_snr"
"1","0003001",1,"BMB","6.563248642050617","0.5126949998267706","4.758059905137473","2.92415","0.2964139880101298","13.366768301626589"
"2","0003002",1,"BMB","6.732265675325705","0.4739432103299269","3.6030654743858888","3.1618","0.2974604635167377","14.192171524730787"
"3","0003004",1,"BMB","11.892041611617456","0.4429781221334956","21.239163821068324","2.95997","0.19119169117273685","27.75200872806457"
"4","0003006",1,"BMB","5.5654556231855725","0.4064625571610293","5.625465441567606","2.8902900000000002","0.19606152338235194","12.731100156140823"
"5","0003007",1,"BMB","9.598071983460953","0.4666225658986565","16.5499897361485","3.19287","0.15669371203006416","24.59411897482243"
"6","0003008",1,"BMB","9.966300950462164","0.4037162666183716","17.96973175615263","2.9648","0.16875208036953518","23.63954378397819"
"7","0003009",1,"BMB","6.217614353633857","0.5053204225960531","4.969819501941292","3.0360099999999997","0.2777201977719609","14.162713922636303"
"8","0003010",1,"BMB","6.802228332672034","0.4601984814796141","5.104542115899322","3.07445","0.3027649276500921","14.750201034450278"
"9","0003011",1,"BMB","6.756761361383518","0.4590163510204876","5.9049293948935775","3.0363","0.30690602365259645","12.620640743761935"
"10","0003012",1,"BMB","9.305530287883307","0.4582527738536895","31.580831946496676","2.9875599999999998","0.16000812741575826","22.705850350297407"
"11","0003013",1,"BMB","4.7966125680098886","0.4601823618118964","3.14092461072212","2.85324","0.24984863713046415","11.529949508789267"
"12","0003014",1,"BMB","4.8982173346790345","0.5314838791829574","5.165735082586907","3.11075","0.2896453770216025","11.394022984259616"
"13","0003015",1,"BMB","10.402161405278084","0.40368715906758784","20.535021920340128","3.16775","0.1493314494173906","22.412858731253376"
"14","0003016",1,"BMB","9.487628394947244","0.4957019202346168","14.085388763534873","2.98018","0.10437654747410277","23.876303846461585"
"15","0003017",1,"BMB","7.053462434067267","0.5168043404078686","5.082326218449687","2.93132","0.28308297094545165","15.294311848862451"
"16","0003018",1,"BMB","6.170043796207754","0.504085437148197","2.9947826786943947","2.86846","0.3164009235767256","13.400821743138644"
"17","0003020",1,"BMB","5.303965376052915","0.5111818384410651","4.457498204442923","2.93582","0.2952214055652628","12.898442160316455"
"18","0003021",1,"BMB","10.98265696721515","0.4211345018488357","16.161856495652508","2.98189","0.16297839979689902","25.37740610093451"
"19","0003022",1,"BMB","6.1856683850392065","0.5084063076230712","3.2339014541357654","2.88879","0.3145479161833751","14.16078137348401"
"20","0003023",1,"BMB","6.04729740949602","0.4644320238046192","3.285558937234168","3.11433","0.2955977890160831","13.303836079668796"
"21","0003024",1,"BMB","7.556385169918044","0.443297983188837","10.535113941598988","2.75549","0.12729548232404386","19.75512459503289"
"22","0003025",1,"BMB","7.574950114794684","0.4907471587950578","3.428104597759277","2.89855","0.2828716901865703","16.818577443056334"
"23","0003026",1,"BMB","5.248223040258506","0.4720901418944261","2.4561988328114506","2.86785","0.2632730376166815","11.186691038771972"
"24","0003032",1,"BMB","7.831022989032652","0.4808681651798968","5.026956184703162","3.16772","0.2776441424899008","17.4681553560875"
"25","0003033",1,"BMB","6.509131035283184","0.5096599222352954","7.013656096676409","3.1648400000000003","0.2847359831407901","14.099009430725813"
"26","0003034",1,"BMB","7.594970397280289","0.3782342435093095","40.75121460833027","3.16304","0.19730070830493768","23.198984197416948"
"27","0003036",1,"BMB","8.348425793085076","0.4771692533925913","9.83147490362579","3.04535","0.3039554668569767","17.41086960578465"
"28","0003037",1,"BMB","5.557881230798234","0.4840066970569297","4.9209446700198125","2.91399","0.2759688060067293","13.353725137308151"
